AId,AUserId,QId,ATime,AScore,ACommentCount
350,25,349,2013-09-28 01:23:23.217,21,1
352,,348,2013-09-28 02:02:11.713,13,0
353,63,332,2013-09-28 02:03:24.347,5,7
367,,366,2013-09-28 21:00:23.273,14,0
368,111,305,2013-09-28 23:07:31.200,12,0
369,,349,2013-09-28 23:53:47.100,10,0
371,,370,2013-09-29 01:50:50.433,13,0
372,13,370,2013-09-29 02:01:59.057,7,0
374,13,373,2013-09-29 02:47:04.443,18,3
384,28,381,2013-09-29 08:00:19.183,17,2
386,,385,2013-09-29 09:37:01.980,11,0
398,13,387,2013-09-29 13:48:23.480,12,0
399,47,310,2013-09-29 21:12:02.753,2,1
411,13,408,2013-09-30 05:19:47.287,8,0
412,2,362,2013-09-30 05:57:41.223,8,0
413,2,334,2013-09-30 06:51:09.050,11,3
414,88,331,2013-09-30 09:06:08.357,17,0
415,2,401,2013-09-30 14:33:10.630,10,1
419,158,266,2013-09-30 18:25:38.650,3,0
422,111,420,2013-09-30 19:07:51.813,10,7
425,43,418,2013-09-30 19:39:26.300,13,2
426,2,424,2013-09-30 19:39:52.553,9,2
427,28,423,2013-09-30 19:47:36.920,8,0
428,43,423,2013-09-30 19:49:56.360,6,0
433,63,421,2013-10-01 01:00:11.090,1,2
440,,431,2013-10-01 12:16:54.017,8,0
441,86,439,2013-10-01 12:17:38.470,4,0
445,43,442,2013-10-01 14:17:11.540,11,0
446,96,443,2013-10-01 14:48:15.053,12,0
450,13,444,2013-10-01 16:48:13.730,4,0
454,13,451,2013-10-01 22:05:28.333,8,5
458,45,451,2013-10-02 01:18:39.087,4,0
473,88,472,2013-10-02 08:42:11.930,2,0
474,88,461,2013-10-02 14:49:39.210,4,0
477,88,476,2013-10-02 22:41:30.543,15,0
481,88,480,2013-10-03 08:32:20.240,5,0
482,13,480,2013-10-03 08:36:36.663,17,0
485,,484,2013-10-03 11:15:11.230,12,2
487,45,486,2013-10-04 01:02:39.083,6,0
489,50,486,2013-10-04 09:13:04.040,13,3
491,28,488,2013-10-04 12:49:48.117,17,2
493,63,492,2013-10-05 07:36:50.397,10,1
494,62,492,2013-10-05 21:26:35.657,5,0
495,115,400,2013-10-05 23:53:06.743,5,0
497,45,496,2013-10-06 15:12:12.570,6,9
499,172,492,2013-10-06 21:21:08.443,1,0
502,67,498,2013-10-07 05:30:07.827,9,1
503,67,500,2013-10-07 05:32:25.077,3,0
504,173,500,2013-10-07 10:02:03.730,12,3
505,43,501,2013-10-07 15:29:42.863,16,0
509,38,506,2013-10-07 19:53:29.573,7,0
510,38,508,2013-10-07 19:58:51.387,10,4
519,158,16,2013-10-07 20:14:44.190,17,1
521,53,507,2013-10-07 20:53:03.157,14,2
522,53,520,2013-10-07 21:02:53.990,13,3
527,6,526,2013-10-08 13:58:50.323,14,0
530,6,529,2013-10-08 20:22:36.780,13,0
538,29,534,2013-10-08 22:38:07.933,2,4
542,184,539,2013-10-09 00:04:46.763,11,2
543,181,537,2013-10-09 00:25:49.420,24,2
544,19,539,2013-10-09 00:34:45.137,70,8
547,45,546,2013-10-09 01:31:30.640,16,4
571,160,534,2013-10-09 03:49:38.017,10,1
572,193,533,2013-10-09 06:06:01.020,7,0
573,50,545,2013-10-09 07:40:34.493,4,0
574,,545,2013-10-09 07:42:03.400,8,0
577,50,575,2013-10-09 08:13:26.797,7,0
578,88,546,2013-10-09 08:43:25.563,16,4
582,50,534,2013-10-09 09:21:23.340,14,0
583,88,537,2013-10-09 10:32:56.957,6,0
584,50,579,2013-10-09 11:20:16.903,3,2
585,50,576,2013-10-09 12:02:22.097,4,0
586,,526,2013-10-09 12:32:15.450,5,0
587,63,576,2013-10-09 13:29:41.950,8,2
588,6,579,2013-10-09 13:47:27.637,2,0
591,88,528,2013-10-09 15:18:13.703,4,0
592,207,539,2013-10-09 16:10:00.887,79,9
595,50,490,2013-10-09 21:46:48.917,9,0
597,29,483,2013-10-10 11:31:04.910,-1,1
598,50,483,2013-10-10 13:38:46.663,6,0
603,13,602,2013-10-10 19:15:46.170,8,1
606,28,604,2013-10-10 21:31:13.493,13,4
608,13,483,2013-10-10 22:55:24.073,13,3
610,181,609,2013-10-11 00:24:58.987,6,4
611,28,607,2013-10-11 05:27:41.707,14,1
612,88,601,2013-10-11 08:36:17.243,12,1
613,,601,2013-10-11 08:36:52.567,7,0
626,,624,2013-10-11 18:52:20.830,7,0
631,13,630,2013-10-13 15:40:46.773,10,6
635,88,625,2013-10-14 09:43:40.637,4,1
636,88,564,2013-10-14 10:17:06.863,5,0
640,88,639,2013-10-14 14:56:26.140,31,1
642,28,641,2013-10-14 19:18:15.190,4,0
644,45,641,2013-10-14 21:30:39.797,12,2
647,13,646,2013-10-15 05:49:38.000,21,2
652,7,1,2013-10-15 14:33:22.527,7,1
657,158,656,2013-10-15 23:28:45.617,6,0
659,,658,2013-10-16 06:45:01.693,9,3
662,88,660,2013-10-16 08:42:58.783,9,10
663,88,654,2013-10-16 09:17:44.770,3,5
665,96,653,2013-10-16 12:39:37.463,5,0
667,50,666,2013-10-16 15:15:40.597,23,0
668,13,666,2013-10-16 15:16:45.020,41,2
670,43,664,2013-10-16 15:53:50.237,7,0
674,7,673,2013-10-16 17:08:38.520,1,0
680,50,677,2013-10-17 08:23:02.500,11,0
681,88,679,2013-10-17 09:04:09.573,10,0
684,88,675,2013-10-17 12:16:28.983,10,0
685,86,676,2013-10-17 12:41:07.743,15,0
688,176,675,2013-10-17 17:03:19.130,17,1
690,50,678,2013-10-17 17:10:28.283,3,0
691,6,687,2013-10-17 17:18:32.340,14,3
692,176,669,2013-10-17 17:21:51.723,19,0
693,,686,2013-10-17 20:22:33.927,5,0
695,13,694,2013-10-17 23:46:11.177,6,2
696,276,689,2013-10-18 05:05:55.617,5,2
701,50,699,2013-10-18 11:40:39.473,14,2
704,281,703,2013-10-19 00:27:43.977,5,1
705,276,623,2013-10-19 01:30:36.780,12,0
707,38,706,2013-10-19 04:05:27.320,7,0
708,86,475,2013-10-19 17:13:05.177,6,2
709,47,703,2013-10-19 18:26:46.830,2,0
710,284,706,2013-10-19 21:04:07.793,4,0
711,284,220,2013-10-19 21:20:18.083,13,2
713,45,712,2013-10-20 01:35:32.220,10,0
714,286,700,2013-10-20 11:19:47.007,15,2
715,286,240,2013-10-20 12:00:52.737,8,0
719,45,718,2013-10-21 14:43:03.737,8,2
723,88,721,2013-10-21 16:40:14.650,9,0
725,6,716,2013-10-21 17:59:19.230,5,0
726,158,460,2013-10-21 22:21:02.890,3,0
727,45,724,2013-10-21 22:33:06.297,4,0
728,276,724,2013-10-22 09:07:13.330,6,4
731,88,724,2013-10-22 13:35:42.963,4,1
744,88,722,2013-10-22 16:54:11.917,16,0
746,276,745,2013-10-23 04:26:30.807,6,5
749,88,745,2013-10-23 09:36:26.037,9,4
750,88,747,2013-10-23 14:35:29.357,6,0
754,45,669,2013-10-23 18:31:14.327,37,0
756,,755,2013-10-23 19:33:54.477,15,3
759,276,758,2013-10-24 02:18:25.083,8,5
760,45,757,2013-10-24 02:20:14.913,8,1
761,73,758,2013-10-24 07:13:31.127,4,0
763,302,748,2013-10-24 09:22:33.430,23,9
765,83,752,2013-10-24 11:13:15.080,4,2
766,302,24,2013-10-24 11:56:48.147,4,3
767,43,762,2013-10-24 13:28:06.123,5,2
773,276,770,2013-10-25 03:17:03.127,1,2
774,276,771,2013-10-25 03:57:44.797,3,1
781,302,488,2013-10-25 15:10:35.287,2,2
783,281,772,2013-10-25 17:50:14.507,3,0
784,45,214,2013-10-25 18:22:07.127,2,7
785,45,758,2013-10-25 18:41:46.377,2,4
787,86,702,2013-10-25 20:53:00.023,7,0
789,86,752,2013-10-25 21:34:14.137,4,0
790,,769,2013-10-26 06:28:49.263,9,1
794,276,753,2013-10-27 02:33:17.130,4,0
795,276,768,2013-10-27 03:24:46.903,8,0
796,316,782,2013-10-27 03:50:43.473,22,24
797,28,459,2013-10-27 08:47:16.893,4,0
799,276,764,2013-10-27 12:45:59.967,7,0
803,286,720,2013-10-27 19:26:42.353,2,0
804,13,802,2013-10-28 00:22:25.703,7,0
805,276,801,2013-10-28 02:00:55.307,5,16
810,86,807,2013-10-29 07:31:53.120,10,0
811,302,500,2013-10-29 08:00:26.650,1,2
812,330,500,2013-10-29 08:17:03.133,1,1
813,28,809,2013-10-29 08:23:29.660,14,2
814,302,79,2013-10-29 08:49:08.163,4,1
816,45,815,2013-10-29 12:12:07.113,4,3
817,302,7,2013-10-29 16:56:03.000,2,1
818,158,7,2013-10-29 17:29:44.253,11,7
819,302,459,2013-10-30 07:57:31.027,1,0
821,50,820,2013-10-30 12:56:25.733,2,2
823,340,806,2013-10-30 13:53:11.100,3,1
824,281,809,2013-10-30 17:55:49.613,3,0
826,281,822,2013-10-30 20:21:11.410,8,1
827,45,820,2013-10-30 20:21:55.080,6,3
829,276,820,2013-10-31 03:41:00.173,5,11
830,45,807,2013-10-31 12:47:56.257,3,0
831,281,697,2013-10-31 13:41:10.493,9,5
832,45,447,2013-10-31 21:40:52.710,13,0
835,276,834,2013-11-01 07:10:13.600,12,12
837,,800,2013-11-01 12:25:05.663,5,0
839,13,838,2013-11-01 17:24:48.237,6,0
843,45,841,2013-11-02 16:35:03.067,2,5
844,45,842,2013-11-02 17:09:15.017,8,2
845,361,841,2013-11-02 17:49:55.757,1,6
846,45,769,2013-11-02 21:35:54.987,7,0
849,25,848,2013-11-03 01:55:01.937,7,1
851,276,850,2013-11-03 03:47:59.643,22,0
852,43,841,2013-11-03 23:55:23.753,1,1
854,,853,2013-11-04 08:54:07.070,8,2
857,83,841,2013-11-04 13:22:53.797,3,0
860,83,859,2013-11-04 17:25:27.860,4,3
861,361,856,2013-11-04 18:52:38.130,24,4
864,45,858,2013-11-04 23:38:11.057,7,0
870,12,869,2013-11-05 17:30:20.730,8,1
873,13,871,2013-11-05 18:33:17.067,11,0
875,137,769,2013-11-05 20:05:31.207,3,0
876,53,874,2013-11-05 20:06:55.823,5,0
877,137,874,2013-11-05 21:26:24.127,8,1
879,281,1,2013-11-05 23:46:37.250,14,0
880,45,878,2013-11-06 00:57:11.113,4,3
881,73,874,2013-11-06 06:46:38.743,19,0
882,58,874,2013-11-06 18:01:41.017,21,1
887,114,884,2013-11-07 02:41:24.563,6,0
889,281,872,2013-11-07 16:25:40.273,3,0
890,115,872,2013-11-07 18:16:26.573,11,0
893,115,891,2013-11-07 20:08:53.023,13,0
894,45,891,2013-11-07 20:39:52.550,15,9
895,28,891,2013-11-07 23:04:54.860,34,11
896,276,868,2013-11-08 09:57:09.180,14,6
899,,525,2013-11-09 10:20:24.917,10,0
900,176,858,2013-11-10 05:07:14.433,7,1
901,400,858,2013-11-10 07:54:47.517,0,2
905,13,902,2013-11-10 15:50:57.650,6,1
911,412,908,2013-11-12 05:40:12.447,9,0
913,38,906,2013-11-12 15:36:17.797,4,0
915,137,914,2013-11-12 23:26:40.420,4,0
919,115,912,2013-11-13 12:35:50.873,3,0
920,45,918,2013-11-13 12:58:54.983,5,12
923,43,922,2013-11-13 22:12:09.467,4,10
924,361,917,2013-11-14 13:03:27.020,5,2
927,6,925,2013-11-14 21:15:32.230,13,0
928,50,925,2013-11-15 08:50:44.383,5,0
929,425,925,2013-11-15 10:27:15.720,9,1
930,45,925,2013-11-15 13:39:36.700,7,0
935,281,888,2013-11-15 18:33:53.383,5,0
936,141,888,2013-11-15 18:34:47.577,8,0
938,276,937,2013-11-16 05:53:05.840,5,6
940,276,932,2013-11-17 08:49:10.667,7,4
943,379,941,2013-11-17 08:55:10.217,2,0
946,13,945,2013-11-18 12:24:14.443,5,1
949,281,948,2013-11-18 15:48:33.880,4,1
951,412,942,2013-11-19 06:38:19.437,3,0
952,448,942,2013-11-19 08:20:21.607,3,2
953,448,916,2013-11-19 08:30:41.570,4,1
956,450,717,2013-11-19 09:15:50.720,7,0
961,454,917,2013-11-20 00:27:10.873,-1,6
963,21,937,2013-11-20 04:30:55.917,1,1
965,13,964,2013-11-20 06:31:02.240,11,0
967,13,966,2013-11-20 07:08:34.320,15,10
968,12,966,2013-11-20 07:48:36.053,10,3
971,50,969,2013-11-20 14:36:07.780,14,2
972,457,931,2013-11-20 14:43:54.123,11,3
974,281,970,2013-11-20 14:59:24.167,13,5
975,463,918,2013-11-20 15:50:10.057,3,0
976,83,964,2013-11-20 16:59:21.793,10,6
977,420,970,2013-11-20 21:06:13.170,4,1
979,468,828,2013-11-21 05:25:00.780,3,0
980,467,947,2013-11-21 05:35:16.923,6,0
981,209,978,2013-11-21 06:52:40.260,17,1
982,209,973,2013-11-21 06:55:58.807,8,0
983,467,648,2013-11-21 06:59:41.517,8,1
984,209,950,2013-11-21 07:09:41.570,1,8
988,43,985,2013-11-22 08:54:59.193,11,5
989,45,970,2013-11-22 16:41:59.600,5,2
990,45,986,2013-11-22 17:12:00.953,4,0
991,473,987,2013-11-22 17:17:09.617,2,4
992,473,978,2013-11-22 17:27:57.770,9,0
993,473,964,2013-11-22 17:32:09.460,3,1
994,473,962,2013-11-22 17:38:57.287,1,5
995,473,917,2013-11-22 17:48:25.513,5,0
998,473,942,2013-11-23 19:52:40.847,3,0
1000,473,997,2013-11-24 13:37:41.127,1,10
1002,45,1001,2013-11-24 17:19:24.797,20,3
1004,473,1001,2013-11-24 19:59:26.340,12,0
1008,364,999,2013-11-25 05:20:06.707,1,1
1009,484,1007,2013-11-25 05:27:02.417,4,4
1010,484,978,2013-11-25 05:31:59.863,5,0
1012,485,1011,2013-11-25 11:12:23.583,1,0
1015,188,1003,2013-11-25 22:14:34.847,11,0
1016,173,1013,2013-11-25 23:44:52.150,4,2
1017,485,1007,2013-11-26 06:01:32.877,-4,8
1019,6,1018,2013-11-26 16:02:12.950,8,4
1020,6,1005,2013-11-26 17:50:12.657,9,4
1022,457,1021,2013-11-27 04:34:07.660,6,1
1026,494,1025,2013-11-27 12:17:27.293,7,0
1027,473,1023,2013-11-27 14:10:43.080,5,2
1030,115,1029,2013-11-27 21:24:30.120,4,0
1033,111,1031,2013-11-28 22:14:03.407,8,0
1034,485,1032,2013-11-29 12:13:28.470,2,1
1036,13,1035,2013-11-29 19:29:45.040,5,0
1038,45,1029,2013-11-29 22:17:55.383,4,2
1039,457,897,2013-11-29 22:44:44.980,3,1
1040,276,1031,2013-11-30 03:23:31.637,8,0
1045,13,1044,2013-12-01 12:46:57.673,3,0
1047,473,1046,2013-12-02 06:16:08.120,5,6
1048,412,1046,2013-12-03 02:56:45.337,5,1
1050,473,1049,2013-12-03 06:22:12.237,5,1
1052,473,1051,2013-12-03 20:01:27.160,4,5
1053,473,1041,2013-12-03 23:29:44.120,2,7
1055,473,1054,2013-12-04 01:25:00.317,4,0
1057,473,1056,2013-12-04 09:05:54.247,6,4
1058,485,1054,2013-12-04 12:16:22.437,2,0
1061,509,1028,2013-12-04 15:27:02.477,5,10
1063,512,1062,2013-12-04 16:38:39.687,24,0
1064,182,1062,2013-12-04 20:48:16.427,15,3
1067,204,1065,2013-12-05 13:40:11.527,6,4
1069,473,122,2013-12-05 20:39:51.000,3,0
1070,473,1037,2013-12-05 20:42:24.747,0,4
1071,473,1066,2013-12-05 20:54:53.813,2,4
1072,343,703,2013-12-05 20:57:17.820,1,0
1073,343,1056,2013-12-05 21:12:32.480,5,4
1074,343,700,2013-12-05 22:17:12.133,8,0
1076,534,1037,2013-12-06 08:51:26.647,2,12
1079,209,1068,2013-12-06 09:54:27.983,15,7
1082,45,1081,2013-12-06 17:36:03.460,12,4
1086,276,1085,2013-12-07 13:31:05.853,2,1
1087,544,1065,2013-12-07 14:02:00.747,2,3
1090,473,1084,2013-12-07 20:26:09.570,2,0
1091,546,1084,2013-12-07 23:39:02.903,4,0
1092,548,675,2013-12-08 06:01:19.010,4,0
1094,13,1093,2013-12-08 08:13:06.597,10,2
1097,204,1083,2013-12-08 23:27:31.367,4,2
1099,473,1098,2013-12-09 14:34:18.253,6,0
1103,473,1101,2013-12-09 19:58:03.147,4,1
1104,473,1100,2013-12-09 20:08:18.470,2,2
1106,555,1089,2013-12-09 22:52:27.190,5,1
1108,412,1102,2013-12-10 01:19:49.123,7,1
1109,467,1105,2013-12-10 01:40:05.550,9,5
1110,562,1084,2013-12-10 04:42:28.697,3,0
1111,50,1107,2013-12-10 10:04:01.490,3,2
1112,6,1037,2013-12-10 14:29:37.677,4,0
1113,58,1101,2013-12-10 14:43:43.743,13,0
1115,567,907,2013-12-10 16:37:38.967,4,1
1118,537,1117,2013-12-10 19:50:31.833,12,2
1119,537,1114,2013-12-10 20:02:59.793,6,2
1121,88,1075,2013-12-10 21:16:06.163,3,0
1122,21,1116,2013-12-10 21:47:22.243,2,0
1127,473,1126,2013-12-11 11:05:51.050,3,4
1128,473,1123,2013-12-11 11:22:12.367,6,0
1129,88,1123,2013-12-11 11:29:50.877,8,2
1130,204,1126,2013-12-11 11:32:26.840,2,0
1131,537,1126,2013-12-11 14:50:20.377,3,1
1132,88,898,2013-12-11 15:43:45.263,6,0
1134,88,524,2013-12-11 16:55:02.503,6,0
1135,555,1133,2013-12-11 19:26:47.703,9,2
1138,412,1124,2013-12-12 02:25:58.530,2,0
1139,88,987,2013-12-12 08:22:43.423,3,7
1141,88,1005,2013-12-12 08:50:45.913,8,0
1142,473,1095,2013-12-12 15:33:37.733,8,0
1144,537,1143,2013-12-12 20:20:54.393,3,1
1147,537,1145,2013-12-12 21:14:07.917,9,3
1148,473,1133,2013-12-12 23:02:55.253,5,0
1149,473,1146,2013-12-12 23:14:14.190,1,0
1152,88,1095,2013-12-13 09:50:36.873,7,0
1153,494,1137,2013-12-13 10:13:34.197,3,1
1154,115,987,2013-12-13 10:16:18.367,1,0
1155,88,430,2013-12-13 13:20:08.623,12,2
1156,592,1150,2013-12-13 14:04:14.987,1,0
1157,88,523,2013-12-13 14:06:49.097,4,0
1159,599,1146,2013-12-13 17:07:45.213,5,0
1161,473,1140,2013-12-13 18:22:45.710,2,0
1162,537,1160,2013-12-13 21:29:12.287,5,0
1166,473,1165,2013-12-14 01:27:21.890,2,4
1169,473,1158,2013-12-14 01:58:46.870,2,0
1170,485,1165,2013-12-14 11:24:04.790,-6,5
1171,494,1120,2013-12-14 11:36:34.747,2,0
1172,473,1120,2013-12-14 11:57:59.023,1,0
1173,465,1133,2013-12-14 19:22:45.587,5,0
1175,50,1158,2013-12-15 10:48:26.493,3,3
1178,608,1177,2013-12-16 02:15:14.887,10,2
1180,13,1176,2013-12-16 06:08:29.260,8,0
1183,88,1179,2013-12-16 13:38:48.790,11,4
1185,473,1184,2013-12-16 14:02:00.397,2,0
1186,615,1184,2013-12-16 14:47:57.680,1,0
1187,58,1165,2013-12-16 14:48:48.277,11,0
1189,58,1184,2013-12-16 17:44:51.417,38,0
1190,53,1184,2013-12-16 21:46:26.803,3,0
1192,276,1188,2013-12-17 02:50:29.557,3,2
1194,624,925,2013-12-17 09:49:35.710,3,1
1202,627,1201,2013-12-18 11:18:17.783,9,6
1204,86,1203,2013-12-18 17:07:46.723,7,5
1205,633,1201,2013-12-18 17:10:27.770,15,9
1207,537,1200,2013-12-18 19:27:11.963,2,6
1209,639,1191,2013-12-19 05:29:04.670,1,1
1210,50,1191,2013-12-19 09:02:29.267,5,6
1211,50,1208,2013-12-19 10:43:32.430,5,5
1212,473,1206,2013-12-19 11:12:09.543,3,1
1215,45,1213,2013-12-19 17:51:52.460,5,0
1217,45,1203,2013-12-20 01:29:49.170,2,1
1218,473,1216,2013-12-20 08:13:09.603,1,1
1220,639,1197,2013-12-20 09:14:20.443,2,1
1222,276,1221,2013-12-20 10:48:15.347,5,8
1223,654,1184,2013-12-20 11:38:24.650,9,0
1226,88,1225,2013-12-21 10:47:33.737,35,3
1228,494,1219,2013-12-21 21:42:14.123,9,0
1230,661,1007,2013-12-22 02:38:47.537,19,1
1231,494,847,2013-12-22 14:43:04.537,3,0
1232,615,1197,2013-12-23 10:02:56.957,5,2
1235,537,1234,2013-12-23 16:24:48.317,8,4
1237,537,1236,2013-12-23 18:31:40.203,18,0
1239,661,1234,2013-12-24 08:35:57.890,13,0
1242,608,1241,2013-12-26 04:11:43.330,6,0
1245,13,1244,2013-12-26 13:16:47.857,10,0
1246,63,1241,2013-12-26 14:20:37.493,4,8
1247,45,1241,2013-12-26 17:50:42.123,14,4
1250,43,1249,2013-12-27 11:38:31.483,7,5
1255,53,1249,2013-12-27 19:42:36.633,6,0
1258,537,1257,2013-12-28 02:33:42.963,6,0
1260,13,1259,2013-12-28 09:34:01.260,10,0
1263,694,1206,2013-12-28 15:53:04.067,6,2
1265,63,1264,2013-12-28 17:06:18.143,6,6
1267,633,999,2013-12-28 21:15:23.943,2,0
1268,13,1266,2013-12-28 22:30:28.390,4,2
1271,633,782,2013-12-29 12:01:50.863,1,11
1274,633,1272,2013-12-29 16:14:46.297,2,5
1275,633,1269,2013-12-29 16:25:31.440,15,6
