QId,PostUserId,RespondUserId,Time,days
35,31.0,2380.0,2010-02-16T00:14:03.827,131
45,32.0,13.0,2009-10-10T00:42:26.683,2
45,32.0,4.0,2009-10-10T00:54:03.653,2
45,32.0,66.0,2009-10-10T01:57:15.723,2
45,32.0,121.0,2009-10-10T04:13:40.587,2
48,24.0,317.0,2009-10-10T15:21:24.747,2
48,24.0,238.0,2009-10-10T23:57:55.457,3
57,42.0,4.0,2009-10-10T01:18:19.607,2
57,42.0,32.0,2009-10-10T01:28:38.340,2
57,42.0,34.0,2009-10-10T01:40:51.193,2
57,42.0,45.0,2009-10-10T01:42:31.737,2
57,42.0,60.0,2009-10-10T02:07:39.680,2
57,42.0,96.0,2009-10-10T02:55:06.117,2
57,42.0,83.0,2009-10-10T03:18:02.937,2
57,42.0,11.0,2009-10-10T03:41:39.373,2
57,42.0,138.0,2009-10-10T04:17:51.807,2
57,42.0,392.0,2009-10-11T14:24:15.907,3
57,42.0,546.0,2009-10-12T22:28:02.283,5
57,42.0,772.0,2009-10-14T04:42:49.593,6
70,43.0,53.0,2009-10-10T01:45:48.063,2
70,43.0,2.0,2009-10-10T02:15:33.733,2
70,43.0,4335.0,2009-10-10T02:43:33.507,2
70,43.0,88.0,2009-10-10T03:08:49.177,2
70,43.0,42.0,2009-10-10T03:18:58.927,2
70,43.0,104.0,2009-10-10T03:43:39.243,2
70,43.0,121.0,2009-10-10T03:50:14.793,2
70,43.0,127.0,2009-10-10T04:25:16.157,2
70,43.0,11.0,2009-10-10T05:02:01.190,2
70,43.0,189.0,2009-10-10T08:11:45.077,2
70,43.0,210.0,2009-10-10T08:27:21.910,2
70,43.0,41.0,2009-10-10T14:20:23.900,2
70,43.0,303.0,2009-10-10T14:27:27.250,2
70,43.0,356.0,2009-10-10T22:57:36.487,3
70,43.0,286.0,2009-10-11T00:30:42.060,3
70,43.0,1796.0,2009-12-08T02:50:42.710,61
70,43.0,2053.0,2010-01-07T17:44:42.363,91
85,58.0,32.0,2009-10-10T02:03:06.117,2
85,58.0,2.0,2009-10-10T02:13:27.697,2
85,58.0,64.0,2009-10-10T02:26:22.837,2
85,58.0,42.0,2009-10-10T02:49:42.263,2
85,58.0,96.0,2009-10-10T03:15:36.793,2
85,58.0,11.0,2009-10-10T05:49:24.777,2
85,58.0,23.0,2009-10-10T06:39:49.767,2
85,58.0,195.0,2009-10-10T07:01:27.423,2
85,58.0,189.0,2009-10-10T08:31:57.743,2
85,58.0,272.0,2009-10-10T11:39:22.320,2
85,58.0,585.0,2009-10-13T20:46:49.910,6
85,58.0,733.0,2009-10-13T21:13:08.800,6
85,58.0,611.0,2009-10-13T22:23:57.760,6
88,53.0,2.0,2009-10-10T02:09:46.700,2
88,53.0,2.0,2009-10-10T02:11:27.400,2
88,53.0,83.0,2009-10-10T02:59:49.140,2
88,53.0,96.0,2009-10-10T03:06:22.070,2
88,53.0,118.0,2009-10-10T03:34:31.307,2
91,42.0,2.0,2009-10-10T02:08:16.620,2
91,42.0,215.0,2009-10-10T08:13:33.913,2
91,42.0,226.0,2009-10-10T09:12:54.150,2
91,42.0,218.0,2009-10-10T09:14:10.437,2
91,42.0,272.0,2009-10-10T11:32:25.237,2
91,42.0,380.0,2009-10-10T19:23:08.417,2
91,42.0,759.0,2009-10-14T00:26:44.980,6
93,43.0,53.0,2009-10-10T02:05:26.470,2
93,43.0,2.0,2009-10-10T02:06:40.053,2
93,43.0,4.0,2009-10-10T02:53:59.620,2
93,43.0,101.0,2009-10-10T03:10:13.847,2
93,43.0,104.0,2009-10-10T03:14:23.703,2
93,43.0,88.0,2009-10-10T03:18:56.977,2
93,43.0,83.0,2009-10-10T03:22:01.483,2
93,43.0,272.0,2009-10-10T11:36:50.243,2
93,43.0,275.0,2009-10-10T12:22:25.807,2
93,43.0,296.0,2009-10-10T13:31:38.970,2
93,43.0,391.0,2009-10-10T19:48:58.797,2
93,43.0,394.0,2009-10-10T19:58:49.777,2
93,43.0,424.0,2009-10-11T01:23:57.847,3
93,43.0,546.0,2009-10-12T20:56:30.827,5
93,43.0,1711.0,2009-12-16T04:18:12.647,69
93,43.0,1074.0,2009-12-16T05:34:19.297,69
93,43.0,1982.0,2009-12-18T13:10:19.997,71
113,84.0,2.0,2009-10-10T02:32:10.823,2
113,84.0,118.0,2009-10-10T04:03:55.327,2
118,53.0,2.0,2009-10-10T02:53:00.033,2
118,53.0,98.0,2009-10-10T02:57:44.320,2
118,53.0,112.0,2009-10-10T03:49:10.597,2
118,53.0,127.0,2009-10-10T04:01:24.200,2
118,53.0,11.0,2009-10-10T04:16:14.973,2
118,53.0,88.0,2009-10-10T04:24:18.737,2
141,42.0,105.0,2009-10-10T03:20:58.677,2
141,42.0,104.0,2009-10-10T03:32:15.893,2
141,42.0,123.0,2009-10-10T06:00:54.057,2
141,42.0,172.0,2009-10-10T08:14:37.780,2
141,42.0,189.0,2009-10-10T08:15:10.203,2
141,42.0,226.0,2009-10-10T09:16:00.433,2
141,42.0,218.0,2009-10-10T10:09:15.200,2
141,42.0,546.0,2009-10-12T22:10:08.943,5
141,42.0,391.0,2009-10-12T23:30:29.017,5
141,42.0,1830.0,2009-12-08T03:32:28.537,61
141,42.0,1796.0,2009-12-08T03:46:21.117,61
141,42.0,473.0,2010-01-31T23:51:26.330,116
141,42.0,2122.0,2010-02-01T00:43:29.047,116
156,121.0,2.0,2009-10-10T03:49:56.120,2
156,121.0,127.0,2009-10-10T04:09:17.167,2
156,121.0,128.0,2009-10-10T04:25:54.320,2
156,121.0,671.0,2009-10-13T19:56:26.040,5
157,127.0,123.0,2009-10-10T04:13:58.610,2
157,127.0,42.0,2009-10-10T04:16:29.333,2
157,127.0,1343.0,2009-11-07T14:55:57.323,30
159,129.0,692.0,2009-10-13T22:06:17.550,6
159,129.0,502.0,2009-11-11T00:59:52.330,34
159,129.0,1158.0,2009-11-11T02:39:20.313,34
159,129.0,1841.0,2009-12-08T20:08:47.487,62
166,2.0,134.0,2009-10-10T03:56:33.967,2
166,2.0,121.0,2009-10-10T03:59:33.603,2
166,2.0,19.0,2009-10-10T17:55:14.597,2
166,2.0,310.0,2009-10-12T00:22:27.280,4
166,2.0,512.0,2009-10-12T02:02:55.030,4
166,2.0,1020.0,2009-10-27T20:30:58.977,20
166,2.0,1173.0,2009-10-28T15:28:02.587,20
166,2.0,2696.0,2010-02-26T18:29:17.227,141
177,121.0,138.0,2009-10-10T04:07:58.213,2
177,121.0,105.0,2009-10-10T04:12:56.743,2
177,121.0,136.0,2009-10-10T04:14:42.860,2
177,121.0,4.0,2009-10-10T04:16:58.220,2
177,121.0,127.0,2009-10-10T06:06:02.773,2
178,132.0,123.0,2009-10-10T04:37:07.533,2
178,132.0,23.0,2009-10-10T04:39:46.063,2
178,132.0,361.0,2009-10-10T18:27:04.190,2
178,132.0,1841.0,2009-12-08T20:13:11.130,62
219,121.0,11.0,2009-10-10T05:07:26.920,2
219,121.0,127.0,2009-10-10T05:45:58.633,2
219,121.0,4.0,2009-10-10T06:38:55.440,2
219,121.0,301.0,2009-10-10T13:50:23.290,2
221,150.0,161.0,2009-10-10T05:08:57.217,2
221,150.0,169.0,2009-10-10T05:32:14.613,2
221,150.0,189.0,2009-10-10T06:23:04.990,2
221,150.0,303.0,2009-10-10T13:58:47.717,2
221,150.0,330.0,2009-10-10T15:08:15.383,2
221,150.0,317.0,2009-10-10T15:13:29.367,2
221,150.0,482.0,2009-10-11T22:03:00.660,4
221,150.0,502.0,2009-12-22T06:14:44.667,75
221,150.0,1927.0,2009-12-22T08:25:23.447,75
221,150.0,585.0,2009-12-22T13:22:31.673,75
229,123.0,2.0,2009-10-10T05:08:33.067,2
229,123.0,11.0,2009-10-10T05:14:03.823,2
229,123.0,212.0,2009-10-10T07:42:53.913,2
229,123.0,222.0,2009-10-10T08:23:48.760,2
229,123.0,226.0,2009-10-10T08:49:09.353,2
229,123.0,218.0,2009-10-10T10:32:52.647,2
229,123.0,303.0,2009-10-10T14:11:26.557,2
229,123.0,326.0,2009-10-10T17:40:47.673,2
229,123.0,385.0,2009-10-10T18:41:45.960,2
229,123.0,353.0,2009-10-10T21:56:42.610,3
229,123.0,12.0,2009-10-10T22:01:50.030,3
229,123.0,96.0,2009-10-11T01:46:01.673,3
229,123.0,88.0,2009-10-12T03:43:28.113,4
232,160.0,121.0,2009-10-10T05:14:17.027,2
232,160.0,11.0,2009-10-10T05:39:22.640,2
232,160.0,189.0,2009-10-10T08:27:11.400,2
239,163.0,11.0,2009-10-10T06:55:01.940,2
239,163.0,482.0,2009-10-11T21:22:10.867,4
246,123.0,210.0,2009-10-10T08:08:32.073,2
246,123.0,88.0,2009-10-11T00:04:39.717,3
246,123.0,604.0,2009-10-21T18:53:09.310,13
246,123.0,1050.0,2009-10-21T22:04:59.480,14
246,123.0,769.0,2009-10-22T08:17:31.830,14
246,123.0,1078.0,2009-10-22T21:57:54.460,15
260,123.0,11.0,2009-10-10T06:47:35.400,2
270,150.0,199.0,2009-10-10T07:11:20.777,2
270,150.0,11.0,2009-10-10T07:12:59.587,2
270,150.0,206.0,2009-10-10T07:36:23.137,2
270,150.0,215.0,2009-10-10T07:59:19.270,2
270,150.0,189.0,2009-10-10T08:03:41.970,2
270,150.0,172.0,2009-10-10T08:11:21.997,2
270,150.0,218.0,2009-10-10T08:16:53.600,2
270,150.0,221.0,2009-10-10T08:21:13.783,2
270,150.0,223.0,2009-10-10T08:23:55.930,2
270,150.0,226.0,2009-10-10T08:42:09.020,2
270,150.0,261.0,2009-10-10T10:34:15.750,2
270,150.0,259.0,2009-10-10T10:40:05.030,2
270,150.0,288.0,2009-10-10T12:41:27.623,2
270,150.0,392.0,2009-10-10T20:12:41.017,3
270,150.0,416.0,2009-10-11T00:40:24.463,3
270,150.0,52.0,2009-10-11T02:30:36.950,3
270,150.0,104.0,2009-10-11T02:47:59.747,3
270,150.0,326.0,2009-10-11T03:36:35.407,3
270,150.0,1081.0,2009-10-27T01:38:24.437,19
270,150.0,1148.0,2009-10-27T05:40:31.887,19
270,150.0,1636.0,2009-12-17T22:18:04.417,71
270,150.0,1261.0,2009-12-18T01:58:30.817,71
270,150.0,585.0,2009-12-18T21:20:39.337,72
270,150.0,2813.0,2010-03-10T00:25:56.830,153
280,23.0,226.0,2009-10-10T09:47:35.030,2
280,23.0,218.0,2009-10-10T10:01:44.657,2
280,23.0,301.0,2009-10-10T13:57:46.843,2
280,23.0,303.0,2009-10-10T14:03:21.163,2
280,23.0,326.0,2009-10-10T15:29:32.900,2
280,23.0,353.0,2009-10-10T16:58:07.633,2
280,23.0,402.0,2009-10-10T20:39:07.043,3
280,23.0,565.0,2009-10-18T01:09:16.753,10
280,23.0,527.0,2009-10-25T07:44:48.580,17
280,23.0,210.0,2009-10-25T08:47:52.463,17
305,223.0,238.0,2009-10-10T09:02:39.723,2
305,223.0,226.0,2009-10-10T09:02:58.503,2
305,223.0,218.0,2009-10-10T09:29:53.657,2
305,223.0,246.0,2009-10-10T09:35:46.360,2
305,223.0,329.0,2009-10-10T15:05:23.270,2
314,205.0,189.0,2009-10-10T08:48:23.363,2
314,205.0,239.0,2009-10-10T09:02:32.513,2
314,205.0,212.0,2009-10-10T09:02:52.480,2
314,205.0,227.0,2009-10-10T09:13:22.557,2
314,205.0,218.0,2009-10-10T09:38:42.110,2
314,205.0,238.0,2009-10-10T09:43:56.053,2
314,205.0,671.0,2009-10-13T17:26:54.583,5
314,205.0,585.0,2009-10-13T17:42:05.960,5
328,237.0,296.0,2009-10-10T14:19:53.683,2
328,237.0,309.0,2009-10-10T16:27:28.567,2
329,238.0,246.0,2009-10-10T09:38:52.267,2
329,238.0,164.0,2009-10-10T10:49:45.930,2
329,238.0,283.0,2009-10-10T12:35:04.567,2
329,238.0,303.0,2009-10-10T13:52:50.763,2
329,238.0,311.0,2009-10-10T14:05:46.733,2
329,238.0,326.0,2009-10-10T15:04:01.167,2
329,238.0,2.0,2009-10-10T15:45:23.810,2
329,238.0,24.0,2009-10-10T18:17:49.130,2
329,238.0,2997.0,2010-04-03T12:48:41.977,177
350,251.0,219.0,2009-10-10T11:57:59.717,2
350,251.0,284.0,2009-10-10T12:15:14.983,2
350,251.0,309.0,2009-10-10T15:18:05.260,2
350,251.0,392.0,2009-10-10T19:54:14.817,2
357,259.0,260.0,2009-10-10T10:51:40.313,2
357,259.0,54.0,2009-10-10T12:58:18.057,2
357,259.0,288.0,2009-10-10T13:14:07.997,2
377,282.0,288.0,2009-10-10T13:07:06.490,2
377,282.0,312.0,2009-10-10T14:12:25.990,2
377,282.0,303.0,2009-10-10T14:36:41.023,2
377,282.0,323.0,2009-10-10T14:53:04.307,2
377,282.0,324.0,2009-10-10T14:54:40.733,2
377,282.0,326.0,2009-10-10T15:11:01.130,2
379,287.0,5.0,2009-10-10T15:18:39.737,2
379,287.0,24.0,2009-10-10T17:59:06.493,2
379,287.0,383.0,2009-10-10T18:46:35.277,2
392,297.0,312.0,2009-10-10T14:15:38.060,2
392,297.0,310.0,2009-10-10T14:16:25.593,2
392,297.0,309.0,2009-10-10T16:09:32.990,2
392,297.0,218.0,2009-10-10T17:17:22.693,2
392,297.0,671.0,2009-10-13T17:41:19.503,5
395,299.0,105.0,2009-10-10T13:36:59.340,2
395,299.0,288.0,2009-10-10T13:38:46.760,2
395,299.0,303.0,2009-10-10T13:46:20.703,2
420,312.0,326.0,2009-10-10T15:20:10.050,2
420,312.0,309.0,2009-10-10T15:35:53.787,2
420,312.0,742.0,2009-11-10T19:18:12.220,33
420,312.0,1100.0,2009-11-11T12:05:14.567,34
448,326.0,2.0,2009-10-10T15:47:13.590,2
448,326.0,123.0,2009-10-10T16:11:43.363,2
448,326.0,357.0,2009-10-10T16:54:09.240,2
448,326.0,353.0,2009-10-10T17:08:02.667,2
448,326.0,226.0,2009-10-10T20:53:02.030,3
448,326.0,218.0,2009-10-10T22:27:01.033,3
448,326.0,5.0,2009-10-11T17:28:49.140,3
456,344.0,218.0,2009-10-10T17:11:59.677,2
456,344.0,288.0,2009-10-10T17:24:31.200,2
457,123.0,326.0,2009-10-10T16:41:26.283,2
457,123.0,303.0,2009-10-10T16:45:19.150,2
457,123.0,284.0,2009-10-10T16:47:22.583,2
457,123.0,19.0,2009-10-10T17:36:49.713,2
457,123.0,371.0,2009-10-10T17:41:33.713,2
457,123.0,311.0,2009-10-10T19:55:24.257,2
457,123.0,201.0,2009-10-10T23:10:21.517,3
457,123.0,210.0,2009-10-11T07:51:12.880,3
466,326.0,2.0,2009-10-10T16:49:30.180,2
466,326.0,359.0,2009-10-10T17:09:45.390,2
466,326.0,288.0,2009-10-10T17:19:58.010,2
466,326.0,326.0,2009-10-10T17:26:41.503,2
466,326.0,317.0,2009-10-10T18:45:28.923,2
466,326.0,155.0,2009-10-12T02:57:49.217,4
468,356.0,2.0,2009-10-10T16:51:41.563,2
468,356.0,326.0,2009-10-10T17:01:58.723,2
468,356.0,218.0,2009-10-10T17:27:42.253,2
468,356.0,482.0,2009-10-11T21:53:25.993,4
468,356.0,1172.0,2010-02-24T18:56:19.640,139
468,356.0,502.0,2010-02-25T05:55:28.713,140
477,58.0,105.0,2009-10-10T17:14:43.540,2
477,58.0,303.0,2009-10-10T17:17:43.333,2
477,58.0,169.0,2009-10-10T17:20:28.367,2
477,58.0,356.0,2009-10-10T17:21:53.403,2
477,58.0,218.0,2009-10-10T17:33:53.243,2
477,58.0,373.0,2009-10-10T18:00:34.840,2
477,58.0,383.0,2009-10-10T18:36:34.687,2
477,58.0,54.0,2009-10-10T19:15:26.553,2
477,58.0,286.0,2009-10-11T00:04:03.977,3
493,169.0,218.0,2009-10-10T17:42:28.953,2
493,169.0,371.0,2009-10-10T17:47:51.100,2
493,169.0,377.0,2009-10-10T18:15:12.973,2
493,169.0,394.0,2009-10-10T20:08:31.003,3
493,169.0,287.0,2009-10-10T20:57:07.280,3
493,169.0,482.0,2009-10-11T20:21:08.127,4
496,105.0,367.0,2009-10-10T17:41:55.647,2
496,105.0,2.0,2009-10-10T20:12:02.033,3
496,105.0,4.0,2009-10-11T20:26:11.020,4
496,105.0,502.0,2009-10-12T04:00:32.763,4
496,105.0,1961.0,2009-12-17T23:45:48.437,71
528,79.0,88.0,2009-10-11T04:25:01.960,3
528,79.0,675.0,2009-10-13T17:18:15.113,5
528,79.0,502.0,2009-10-13T17:28:15.543,5
530,23.0,2.0,2009-10-11T00:18:28.567,3
530,23.0,239.0,2009-10-18T04:46:03.350,10
533,393.0,24.0,2009-10-10T21:11:36.633,3
533,393.0,753.0,2009-12-02T14:20:21.310,55
533,393.0,502.0,2009-12-02T18:53:56.463,55
533,393.0,798.0,2009-12-02T22:33:47.393,56
533,393.0,1784.0,2009-12-04T00:11:36.287,57
535,326.0,392.0,2009-10-10T20:37:32.083,3
535,326.0,373.0,2009-10-10T21:13:24.560,3
535,326.0,324.0,2009-10-10T21:45:30.460,3
535,326.0,4.0,2009-10-10T22:32:01.043,3
535,326.0,286.0,2009-10-10T23:58:25.560,3
546,392.0,226.0,2009-10-10T21:37:30.100,3
546,392.0,11.0,2009-10-10T22:55:37.410,3
546,392.0,412.0,2009-10-11T01:38:38.183,3
546,392.0,759.0,2009-10-14T00:41:29.230,6
552,23.0,215.0,2009-10-10T20:48:42.093,3
552,23.0,392.0,2009-10-10T21:04:57.327,3
552,23.0,226.0,2009-10-10T23:13:57.850,3
552,23.0,286.0,2009-10-11T00:38:38.770,3
552,23.0,352.0,2009-10-11T04:05:15.697,3
552,23.0,439.0,2009-10-11T05:15:45.303,3
552,23.0,222.0,2009-10-11T05:57:57.937,3
552,23.0,450.0,2009-10-11T09:09:12.327,3
552,23.0,418.0,2009-10-11T18:23:34.277,3
552,23.0,482.0,2009-10-11T18:57:40.900,3
552,23.0,473.0,2009-10-11T19:10:33.373,3
552,23.0,530.0,2009-10-12T13:40:42.227,4
552,23.0,5.0,2009-10-12T14:04:10.577,4
552,23.0,551.0,2009-10-12T14:21:16.920,4
552,23.0,169.0,2009-10-12T19:20:26.993,4
552,23.0,323.0,2009-10-12T19:24:13.980,4
552,23.0,44.0,2009-10-12T21:06:47.190,5
552,23.0,565.0,2009-10-12T21:10:12.753,5
552,23.0,1148.0,2009-10-30T13:09:40.720,22
552,23.0,1126.0,2009-11-02T04:40:24.193,25
566,387.0,105.0,2009-10-11T03:37:56.857,3
566,387.0,482.0,2009-10-11T21:33:38.787,4
566,387.0,24.0,2009-10-12T04:28:03.637,4
570,373.0,88.0,2009-10-11T00:12:14.493,3
570,373.0,96.0,2009-10-11T01:18:29.550,3
571,286.0,134.0,2009-10-10T21:53:44.147,3
571,286.0,373.0,2009-10-10T21:56:37.910,3
571,286.0,412.0,2009-10-10T22:30:30.123,3
571,286.0,391.0,2009-10-10T23:20:19.653,3
571,286.0,238.0,2009-10-10T23:50:15.413,3
571,286.0,424.0,2009-10-11T00:56:59.390,3
571,286.0,96.0,2009-10-11T01:05:35.780,3
571,286.0,425.0,2009-10-11T01:16:48.740,3
571,286.0,392.0,2009-10-11T06:26:47.360,3
571,286.0,210.0,2009-10-11T07:46:00.687,3
571,286.0,239.0,2009-10-12T08:01:55.670,4
571,286.0,527.0,2009-10-12T08:28:14.177,4
571,286.0,911.0,2009-10-18T10:20:48.653,10
590,418.0,219.0,2009-10-10T23:34:09.517,3
590,418.0,88.0,2009-10-10T23:38:29.697,3
590,418.0,419.0,2009-10-10T23:44:22.420,3
590,418.0,286.0,2009-10-10T23:55:07.190,3
590,418.0,96.0,2009-10-11T01:02:34.253,3
590,418.0,433.0,2009-10-11T02:42:22.797,3
590,418.0,439.0,2009-10-11T04:53:05.970,3
590,418.0,632.0,2009-10-28T19:54:51.813,20
590,418.0,885.0,2009-10-28T21:24:23.490,21
590,418.0,1172.0,2009-10-28T21:44:18.333,21
590,418.0,759.0,2009-12-03T18:23:28.080,56
590,418.0,1462.0,2009-12-04T13:49:38.467,57
590,418.0,876.0,2009-12-04T20:49:11.013,58
594,286.0,11.0,2009-10-11T00:12:57.850,3
594,286.0,2.0,2009-10-11T00:21:03.603,3
594,286.0,238.0,2009-10-11T00:22:04.040,3
594,286.0,4.0,2009-10-11T00:36:07.090,3
594,286.0,326.0,2009-10-11T03:30:52.187,3
594,286.0,1961.0,2009-12-17T03:03:48.150,70
621,238.0,574.0,2009-10-12T17:55:47.223,4
621,238.0,309.0,2009-10-12T18:20:14.157,4
621,238.0,440.0,2009-10-15T13:07:07.757,7
626,238.0,2.0,2009-10-11T01:30:29.593,3
626,238.0,439.0,2009-10-11T05:04:47.243,3
626,238.0,311.0,2009-10-11T19:31:17.350,3
626,238.0,238.0,2009-10-15T08:51:12.263,7
626,238.0,759.0,2009-10-15T18:46:45.740,7
637,431.0,23.0,2009-10-11T03:04:09.407,3
637,431.0,96.0,2009-10-11T03:10:29.700,3
637,431.0,772.0,2009-10-17T19:11:36.057,9
637,431.0,935.0,2009-10-28T22:46:24.383,21
639,160.0,759.0,2009-10-14T00:49:12.290,6
639,160.0,17.0,2009-10-14T01:22:07.207,6
639,160.0,742.0,2009-10-14T20:58:21.963,7
639,160.0,952.0,2009-10-17T12:51:26.457,9
639,160.0,239.0,2009-10-18T04:55:36.267,10
639,160.0,968.0,2009-10-18T06:05:11.880,10
639,160.0,1020.0,2009-10-20T19:14:06.443,12
639,160.0,1969.0,2009-12-17T16:38:21.117,70
639,160.0,1172.0,2009-12-17T17:02:03.710,70
650,11.0,2.0,2009-10-11T03:52:33.643,3
650,11.0,352.0,2009-10-11T04:01:38.397,3
650,11.0,238.0,2009-10-11T05:15:04.383,3
650,11.0,775.0,2009-10-14T04:50:58.573,6
650,11.0,440.0,2009-10-14T05:48:48.577,6
650,11.0,864.0,2009-10-15T10:36:20.267,7
669,218.0,2.0,2009-10-11T06:22:46.113,3
669,218.0,11.0,2009-10-11T07:48:35.157,3
669,218.0,450.0,2009-10-11T09:02:06.043,3
669,218.0,392.0,2009-10-11T10:27:57.890,3
669,218.0,4.0,2009-10-11T14:37:13.717,3
669,218.0,482.0,2009-10-11T19:13:19.827,3
678,446.0,1005.0,2009-10-26T05:57:28.487,18
678,446.0,605.0,2009-10-26T15:26:12.603,18
687,392.0,359.0,2009-10-11T12:16:03.250,3
687,392.0,218.0,2009-10-11T13:40:20.643,3
699,42.0,23.0,2009-10-11T14:20:36.207,3
699,42.0,433.0,2009-10-11T17:45:55.377,3
699,42.0,482.0,2009-10-11T18:41:44.340,3
702,23.0,392.0,2009-10-11T14:51:37.687,3
702,23.0,2.0,2009-10-11T16:45:57.413,3
713,475.0,482.0,2009-10-11T18:46:38.390,3
713,475.0,373.0,2009-10-11T21:16:52.810,4
713,475.0,502.0,2009-10-12T00:12:33.007,4
713,475.0,310.0,2009-10-12T00:25:22.033,4
716,323.0,473.0,2009-10-11T17:01:04.537,3
716,323.0,392.0,2009-10-11T17:31:10.120,3
716,323.0,5.0,2009-10-11T17:44:50.503,3
716,323.0,261.0,2009-10-11T20:02:09.903,3
716,323.0,373.0,2009-10-11T21:06:56.757,4
716,323.0,1084.0,2009-10-23T19:32:55.437,15
720,359.0,392.0,2009-10-11T17:18:01.233,3
720,359.0,497.0,2009-10-11T22:17:35.173,4
720,359.0,475.0,2009-10-11T22:51:33.340,4
720,359.0,1636.0,2009-12-17T22:24:50.503,71
720,359.0,1876.0,2009-12-17T23:11:23.003,71
720,359.0,585.0,2009-12-18T02:40:50.050,71
720,359.0,1030.0,2009-12-18T06:57:16.857,71
720,359.0,2650.0,2010-03-01T12:37:27.563,144
720,359.0,2302.0,2010-03-01T16:02:36.450,144
720,359.0,1501.0,2010-03-02T13:50:24.883,145
731,392.0,484.0,2009-10-11T19:10:18.553,3
731,392.0,41.0,2009-10-11T19:13:28.317,3
731,392.0,88.0,2009-10-11T20:22:52.980,4
731,392.0,490.0,2009-10-11T20:32:48.340,4
731,392.0,492.0,2009-10-11T20:47:10.113,4
731,392.0,424.0,2009-10-11T21:18:04.527,4
731,392.0,475.0,2009-10-11T22:44:55.677,4
731,392.0,502.0,2009-10-11T22:59:12.513,4
731,392.0,527.0,2009-10-12T07:51:55.850,4
731,392.0,589.0,2009-10-19T15:53:35.657,11
742,96.0,303.0,2009-10-11T19:31:56.897,3
742,96.0,392.0,2009-10-11T19:47:20.507,3
742,96.0,201.0,2009-10-11T22:18:28.323,4
742,96.0,32.0,2009-10-11T22:43:59.370,4
742,96.0,1470.0,2009-11-13T17:44:58.310,36
742,96.0,1172.0,2009-11-13T19:49:23.113,36
742,96.0,2.0,2009-11-13T20:33:31.830,37
747,482.0,288.0,2009-10-11T19:52:57.440,3
747,482.0,392.0,2009-10-11T19:58:41.627,3
747,482.0,4.0,2009-10-11T20:51:07.437,4
756,261.0,482.0,2009-10-11T21:09:20.527,4
756,261.0,311.0,2009-10-11T21:29:27.530,4
756,261.0,218.0,2009-10-11T21:49:23.157,4
777,311.0,2.0,2009-10-11T21:58:43.370,4
780,451.0,424.0,2009-10-11T22:20:39.087,4
780,451.0,492.0,2009-10-11T23:39:35.807,4
780,451.0,88.0,2009-10-12T00:18:52.693,4
780,451.0,502.0,2009-10-12T00:21:09.857,4
780,451.0,527.0,2009-10-12T07:45:27.610,4
780,451.0,239.0,2009-10-12T08:09:00.520,4
