QId,RespondUserId,PostUserId,Time,days
1196,676.0,2.0,2009-10-13T17:45:08.843,5
1216,78.0,671.0,2009-10-13T20:30:42.160,6
1260,223.0,11.0,2009-10-13T23:28:19.693,6
1299,759.0,605.0,2009-10-14T01:15:07.600,6
1304,759.0,4.0,2009-10-14T05:19:25.860,6
1309,762.0,123.0,2009-10-14T01:48:29.230,6
1314,482.0,900.0,2009-10-16T14:06:55.560,8
1319,23.0,473.0,2009-10-14T07:09:47.463,6
1333,393.0,957.0,2009-11-24T17:44:46.933,47
1342,779.0,115.0,2009-10-14T06:12:12.093,6
1372,789.0,88.0,2009-10-14T21:45:10.283,7
1391,475.0,294.0,2009-10-14T16:56:37.033,6
1395,436.0,973.0,2009-10-18T17:15:34.190,10
1396,326.0,210.0,2009-10-20T15:25:45.413,12
1431,813.0,401.0,2009-10-14T17:30:35.223,6
1448,759.0,502.0,2009-10-14T20:39:07.620,7
1453,473.0,760.0,2009-10-14T21:46:24.730,7
1485,42.0,123.0,2009-10-15T01:34:48.040,7
1496,123.0,11.0,2009-10-15T03:02:09.847,7
1521,123.0,2.0,2009-10-15T06:17:55.417,7
1554,392.0,433.0,2009-10-26T20:07:29.103,19
1565,692.0,2.0,2009-10-15T14:27:56.897,7
1570,881.0,1659.0,2009-12-04T15:55:08.240,57
1574,880.0,311.0,2009-10-15T16:46:36.373,7
1580,698.0,671.0,2009-10-15T17:15:48.103,7
1596,813.0,759.0,2009-10-15T19:28:33.317,7
1601,58.0,502.0,2009-10-15T23:47:08.887,8
1651,24.0,937.0,2009-10-17T02:31:36.847,9
1661,741.0,692.0,2009-10-16T13:20:40.143,8
1693,911.0,218.0,2009-10-16T17:16:56.337,8
1714,759.0,317.0,2009-10-16T21:48:24.290,9
1747,911.0,115.0,2009-10-17T12:32:08.423,9
1758,284.0,953.0,2009-10-17T13:52:18.107,9
1786,425.0,412.0,2009-10-18T19:07:56.530,10
1793,911.0,970.0,2009-10-18T08:32:39.347,10
1795,23.0,123.0,2009-10-18T18:12:33.657,10
1798,475.0,2.0,2009-10-18T00:47:05.150,10
1819,968.0,482.0,2009-11-03T04:35:42.893,26
1820,218.0,294.0,2009-10-18T18:12:35.240,10
1825,809.0,968.0,2009-10-19T04:42:41.287,11
1903,85.0,804.0,2009-10-19T13:16:37.450,11
1929,809.0,123.0,2009-10-19T22:12:27.170,12
1935,1001.0,973.0,2009-10-19T20:06:43.983,12
1943,412.0,2.0,2009-10-19T21:29:55.133,12
1972,425.0,346.0,2009-10-20T17:23:59.063,12
1987,911.0,671.0,2009-10-20T08:50:21.463,12
1999,85.0,760.0,2009-10-20T12:21:25.790,12
2018,412.0,604.0,2009-10-20T13:55:26.400,12
2038,1019.0,502.0,2009-10-20T22:33:31.263,13
2059,1030.0,957.0,2009-10-21T00:09:27.537,13
2114,412.0,210.0,2009-10-21T17:24:10.580,13
2127,412.0,808.0,2009-10-21T20:58:42.100,14
2154,85.0,517.0,2009-10-22T14:19:33.097,14
2157,1001.0,346.0,2009-10-22T13:58:22.940,14
2211,1081.0,940.0,2009-10-23T03:59:15.330,15
2217,1083.0,1057.0,2009-10-24T06:10:17.720,16
2221,121.0,973.0,2009-10-23T07:00:08.043,15
2227,911.0,88.0,2009-10-24T22:40:05.037,17
2233,530.0,210.0,2009-10-23T11:01:55.517,15
2280,309.0,284.0,2009-10-24T02:10:00.660,16
2282,309.0,121.0,2009-10-24T13:35:54.303,16
2290,1090.0,218.0,2009-10-23T21:50:12.247,16
2292,1074.0,294.0,2009-10-24T09:01:16.247,16
2301,425.0,1085.0,2009-10-24T00:09:13.600,16
2311,1085.0,210.0,2009-10-25T08:58:49.120,17
2329,284.0,121.0,2009-10-24T13:37:37.723,16
2334,911.0,790.0,2009-10-29T14:28:06.053,21
2388,1098.0,19.0,2009-10-25T14:24:03.210,17
2425,1113.0,1126.0,2009-10-26T06:05:28.737,18
2455,1127.0,760.0,2009-10-26T18:29:50.087,18
2460,1011.0,294.0,2009-10-26T11:33:40.390,18
2462,911.0,1038.0,2009-10-26T10:10:05.187,18
2485,742.0,2053.0,2010-01-07T16:27:07.620,91
2518,1005.0,392.0,2009-10-27T00:41:41.053,19
2529,1103.0,294.0,2009-10-27T08:18:35.293,19
2533,1133.0,284.0,2009-10-27T14:13:00.617,19
2551,911.0,218.0,2009-10-27T19:53:56.023,19
2556,1005.0,294.0,2009-10-28T10:33:08.407,20
2594,759.0,123.0,2009-10-28T02:49:59.160,20
2601,911.0,218.0,2009-10-28T06:41:00.673,20
2623,473.0,296.0,2009-10-28T13:25:57.180,20
2683,58.0,2.0,2009-10-28T22:58:29.683,21
2695,13.0,123.0,2009-10-28T23:51:09.780,21
2721,1187.0,843.0,2009-10-29T15:46:49.293,21
2722,1189.0,1074.0,2009-10-29T17:59:50.107,21
2732,818.0,284.0,2009-10-29T12:35:44.363,21
2738,1194.0,1194.0,2009-11-02T02:22:43.153,25
2753,18.0,1005.0,2009-10-29T23:22:51.687,22
2763,1086.0,1148.0,2009-10-30T13:52:08.903,22
2773,1086.0,123.0,2009-10-30T02:44:46.310,22
2797,911.0,115.0,2009-10-30T07:26:05.050,22
2803,946.0,1005.0,2009-10-30T20:58:28.563,23
2822,1090.0,1281.0,2009-11-13T08:59:11.160,36
2861,1074.0,1172.0,2009-11-01T02:59:35.863,24
2889,1084.0,309.0,2009-11-01T10:43:44.157,24
2898,326.0,123.0,2009-11-01T22:52:27.450,25
2905,911.0,1194.0,2009-11-02T02:45:05.927,25
2928,911.0,294.0,2009-11-02T13:13:38.580,25
2943,329.0,293.0,2009-11-03T02:24:23.893,26
3005,594.0,2.0,2009-11-03T23:06:56.580,27
3006,78.0,1261.0,2009-11-04T03:11:10.540,27
3019,433.0,888.0,2009-11-30T23:56:40.847,54
3020,433.0,294.0,2009-11-04T10:47:02.727,27
3023,1263.0,164.0,2009-11-22T11:56:39.217,45
3026,58.0,605.0,2009-11-04T09:01:24.627,27
3029,1264.0,605.0,2009-11-04T08:55:06.163,27
3056,78.0,1261.0,2009-11-04T23:31:23.133,28
3092,790.0,557.0,2009-11-05T10:45:23.587,28
3111,433.0,1335.0,2009-11-06T02:50:32.920,29
3142,412.0,1074.0,2009-11-07T00:35:04.927,30
3188,1100.0,42.0,2009-11-07T05:01:11.553,30
3213,1362.0,1158.0,2009-11-07T05:39:38.040,30
3217,418.0,42.0,2009-11-07T04:35:01.910,30
3233,1098.0,1343.0,2009-11-07T01:08:08.950,30
3234,1098.0,1343.0,2009-11-07T01:00:13.633,30
3257,425.0,1281.0,2009-11-10T09:38:42.193,33
3262,847.0,392.0,2009-11-07T10:40:06.980,30
3272,585.0,957.0,2009-11-07T15:14:41.980,30
3295,60.0,1261.0,2009-11-08T02:24:31.030,31
3313,309.0,1281.0,2009-11-11T09:01:28.180,34
3331,473.0,60.0,2009-11-08T23:53:55.207,32
3360,1406.0,1074.0,2009-11-09T19:13:06.630,32
3368,1411.0,888.0,2009-11-10T02:59:07.020,33
3375,1152.0,2.0,2009-11-11T19:29:39.663,34
3385,1420.0,1416.0,2009-11-10T00:08:39.537,33
3446,1098.0,1281.0,2009-11-11T06:42:26.047,34
3454,1449.0,1261.0,2009-11-11T12:03:18.317,34
3488,1420.0,404.0,2009-11-11T22:48:01.317,35
3496,911.0,1473.0,2009-11-12T14:09:17.580,35
3500,1098.0,1084.0,2009-11-12T05:10:04.227,35
3510,423.0,309.0,2009-11-12T14:30:35.670,35
3532,329.0,218.0,2009-11-12T22:20:48.810,36
3537,1476.0,1497.0,2009-11-13T14:52:50.010,36
3561,1491.0,392.0,2009-11-13T04:33:06.817,36
3566,1491.0,1441.0,2009-11-13T06:05:35.070,36
3568,1491.0,2501.0,2010-02-11T17:32:27.597,126
3579,1355.0,2.0,2009-11-13T20:43:46.140,37
3598,1420.0,2.0,2009-11-13T20:30:03.437,37
3602,2.0,294.0,2009-11-14T12:37:25.757,37
3617,433.0,1317.0,2009-11-14T18:52:30.853,37
3634,60.0,1462.0,2009-11-16T14:04:34.693,39
3649,1476.0,1074.0,2009-11-15T04:01:41.567,38
3650,115.0,115.0,2009-11-18T01:20:13.160,41
3654,1189.0,433.0,2009-11-15T16:27:23.780,38
3702,594.0,1470.0,2009-11-16T20:56:55.163,40
3717,1542.0,957.0,2009-11-17T03:26:01.903,40
3722,911.0,1261.0,2009-11-17T06:55:12.727,40
3731,461.0,1152.0,2009-11-22T06:50:07.640,45
3739,594.0,1261.0,2009-11-17T18:10:24.447,40
3748,940.0,1098.0,2009-11-17T21:22:12.903,41
3753,259.0,1555.0,2009-11-17T21:29:20.777,41
3796,1565.0,1084.0,2009-11-19T08:14:46.963,42
3822,258.0,1491.0,2009-11-19T03:48:42.313,42
3844,218.0,753.0,2009-11-19T23:57:02.870,43
3859,1090.0,1612.0,2009-11-21T00:46:51.857,44
3860,1584.0,1523.0,2009-11-28T02:27:54.850,51
3862,392.0,1597.0,2009-11-20T17:03:23.503,43
3864,932.0,1158.0,2009-11-19T23:58:23.447,43
3891,1594.0,2.0,2009-11-20T17:41:24.827,43
3899,1600.0,13.0,2009-11-20T20:23:07.697,44
3904,1602.0,2.0,2009-11-21T03:28:18.037,44
3970,1626.0,2.0,2009-11-22T16:29:46.157,45
3984,1629.0,888.0,2009-11-23T02:08:49.810,46
3991,1281.0,123.0,2009-11-23T04:24:11.933,46
4032,392.0,1646.0,2009-11-23T19:52:41.310,46
4070,1491.0,1636.0,2009-11-24T11:46:50.323,47
4079,412.0,2210.0,2010-01-09T18:49:16.087,93
4103,1441.0,1572.0,2009-11-24T21:53:04.557,48
4104,594.0,1098.0,2009-11-24T22:15:39.333,48
4129,1010.0,433.0,2009-11-25T13:35:21.507,48
4133,1666.0,585.0,2009-11-25T13:36:31.070,48
4134,911.0,1355.0,2009-11-25T16:28:48.537,48
4150,1453.0,1441.0,2009-11-26T06:22:41.070,49
4178,1098.0,412.0,2009-11-26T17:55:04.897,49
4188,23.0,1098.0,2009-11-26T23:52:45.640,50
4196,1695.0,2.0,2009-11-27T15:48:51.793,50
4202,1696.0,1261.0,2009-11-27T12:33:43.810,50
4206,911.0,957.0,2009-11-27T16:21:50.543,50
4241,1074.0,1261.0,2009-11-28T22:05:28.850,52
4251,1706.0,1441.0,2009-11-28T16:05:12.890,51
4279,180.0,19.0,2009-11-29T01:10:06.937,52
4295,1659.0,1752.0,2009-12-01T00:03:41.517,54
4307,1546.0,1669.0,2009-11-30T14:22:17.607,53
4309,58.0,1074.0,2009-11-30T03:12:35.923,53
4312,911.0,19.0,2009-11-30T02:51:20.537,53
4335,1172.0,585.0,2009-11-30T19:22:53.213,53
4338,517.0,1752.0,2009-11-30T23:55:30.990,54
4344,1702.0,1441.0,2009-11-30T18:44:50.230,53
4349,759.0,1030.0,2009-11-30T23:15:58.530,54
4355,433.0,1158.0,2009-11-30T22:07:00.647,54
4390,888.0,585.0,2009-12-01T22:18:22.607,55
4397,1629.0,326.0,2009-12-01T02:14:41.127,54
4399,412.0,585.0,2009-12-01T17:02:07.933,54
4445,585.0,1740.0,2009-12-01T18:08:31.503,54
4461,1761.0,1441.0,2009-12-02T00:39:42.133,55
4468,594.0,940.0,2009-12-02T01:59:32.037,55
4497,1761.0,425.0,2009-12-02T19:29:05.400,55
4589,1787.0,2.0,2009-12-05T20:21:41.837,59
4590,911.0,1441.0,2009-12-04T16:22:57.880,57
4591,1788.0,557.0,2009-12-04T12:26:08.307,57
4607,346.0,585.0,2009-12-04T18:18:48.573,57
4612,1791.0,876.0,2009-12-04T20:09:04.667,58
4652,760.0,19.0,2009-12-06T02:57:17.210,59
4653,585.0,1172.0,2009-12-06T05:07:09.147,59
4662,1441.0,1030.0,2009-12-06T01:40:54.643,59
4672,1172.0,585.0,2009-12-06T13:25:58.627,59
4675,1453.0,19.0,2009-12-06T15:05:39.653,59
4703,1752.0,4.0,2009-12-07T16:47:39.410,60
4714,1729.0,585.0,2009-12-07T20:09:40.803,61
4722,473.0,1158.0,2009-12-07T21:57:22.593,61
4730,1030.0,1158.0,2009-12-08T02:22:31.813,61
4731,1828.0,585.0,2009-12-08T02:42:40.500,61
4757,1702.0,4.0,2009-12-09T03:54:19.213,62
4793,473.0,973.0,2010-01-03T17:36:06.463,87
4808,1846.0,180.0,2009-12-09T05:21:06.893,62
4837,1859.0,876.0,2009-12-09T21:54:50.587,63
4842,594.0,1598.0,2009-12-09T23:17:46.103,63
4852,911.0,1030.0,2009-12-10T04:12:58.517,63
4857,1859.0,1831.0,2009-12-10T12:38:41.240,63
4877,1791.0,1030.0,2009-12-10T22:13:57.223,64
4889,1796.0,1572.0,2009-12-11T14:47:28.700,64
4892,258.0,2.0,2009-12-11T15:25:55.077,64
4904,1859.0,294.0,2009-12-11T12:32:01.797,64
4952,1030.0,123.0,2009-12-12T03:10:44.353,65
4966,969.0,1669.0,2009-12-21T00:49:34.333,74
4993,1784.0,19.0,2009-12-13T16:07:23.957,66
5001,1729.0,1030.0,2009-12-13T09:58:56.683,66
5021,585.0,123.0,2009-12-16T03:21:18.677,69
5025,4335.0,4335.0,2009-12-14T01:08:46.020,67
5027,4335.0,585.0,2009-12-24T16:37:56.557,77
5028,4335.0,1098.0,2009-12-18T16:47:12.493,71
5061,85.0,496.0,2009-12-14T14:26:41.730,67
5082,1735.0,1940.0,2009-12-14T21:41:49.547,68
5087,1931.0,218.0,2009-12-14T22:21:06.377,68
5091,1831.0,218.0,2009-12-14T21:23:08.210,68
5097,1939.0,1801.0,2009-12-19T16:50:09.987,72
5101,1629.0,1158.0,2009-12-15T03:05:27.330,68
5102,1900.0,2.0,2009-12-15T22:59:56.593,69
5129,1030.0,1261.0,2009-12-15T16:36:45.397,68
5144,1940.0,1831.0,2009-12-16T01:38:26.457,69
5154,1958.0,123.0,2009-12-16T03:15:55.567,69
5168,1711.0,294.0,2009-12-16T15:04:02.060,69
5187,1961.0,2.0,2009-12-16T22:08:51.753,70
5188,1669.0,1546.0,2009-12-16T23:26:30.630,70
5203,425.0,1711.0,2009-12-17T02:57:47.187,70
5237,1958.0,1958.0,2010-01-17T15:51:39.390,101
5261,1030.0,2.0,2009-12-18T17:17:30.913,71
5266,594.0,1598.0,2009-12-19T00:34:46.040,72
5267,1163.0,1975.0,2009-12-18T22:06:28.107,72
5297,473.0,585.0,2009-12-19T14:17:30.920,72
5302,1961.0,1172.0,2009-12-20T04:40:02.473,73
5343,440.0,585.0,2009-12-21T13:28:42.330,74
5355,1669.0,19.0,2009-12-21T20:49:57.973,75
5364,1653.0,1669.0,2009-12-22T01:47:45.683,75
5394,1194.0,1669.0,2009-12-22T16:58:17.730,75
5406,1702.0,2177.0,2010-01-07T19:50:05.640,91
5412,1441.0,957.0,2009-12-24T01:12:02.887,77
5414,911.0,294.0,2009-12-23T14:58:41.513,76
5431,1669.0,911.0,2009-12-26T23:27:34.317,80
5444,2026.0,1669.0,2009-12-23T20:21:09.050,77
5445,517.0,1987.0,2009-12-29T03:39:32.400,82
5470,1653.0,1074.0,2009-12-24T02:18:29.283,77
5481,2034.0,2.0,2009-12-24T15:06:28.590,77
5494,1653.0,837.0,2009-12-25T21:16:19.660,79
5506,250.0,1441.0,2009-12-25T15:48:15.890,78
5510,473.0,1098.0,2009-12-25T17:09:47.480,78
5526,742.0,2.0,2009-12-26T18:20:04.487,79
5540,1832.0,250.0,2009-12-27T12:43:48.010,80
5550,4.0,98.0,2009-12-27T18:00:41.183,80
5566,888.0,1074.0,2009-12-28T00:46:23.733,81
5581,85.0,294.0,2009-12-28T16:20:43.870,81
5582,1832.0,1752.0,2009-12-28T15:12:54.927,81
5609,585.0,1194.0,2009-12-29T15:17:37.547,82
5610,1194.0,1940.0,2009-12-29T16:19:14.713,82
5631,1098.0,2038.0,2009-12-29T23:36:40.630,83
5640,1280.0,585.0,2009-12-30T04:09:55.000,83
5659,2067.0,2119.0,2010-01-24T07:17:34.187,108
5728,258.0,2094.0,2009-12-31T12:06:29.023,84
5730,2091.0,294.0,2009-12-31T13:28:48.310,84
5735,2094.0,585.0,2009-12-31T13:31:08.960,84
5761,567.0,2053.0,2009-12-31T19:51:08.867,84
5797,2094.0,346.0,2010-01-01T17:05:32.847,85
5800,2094.0,973.0,2010-01-02T01:39:28.907,86
5832,1729.0,2.0,2010-01-02T21:11:00.007,87
5838,2111.0,2.0,2010-01-02T21:04:53.600,87
5849,2117.0,1796.0,2010-01-03T04:41:32.687,87
5854,1653.0,1841.0,2010-01-04T00:50:46.817,88
5858,2092.0,1752.0,2010-01-03T14:07:05.367,87
5864,2122.0,585.0,2010-01-03T16:21:01.497,87
5879,2126.0,2.0,2010-01-04T01:56:02.050,88
5880,837.0,1801.0,2010-01-03T23:41:40.603,88
5889,2122.0,1252.0,2010-01-04T17:04:08.477,88
5914,473.0,502.0,2010-01-04T18:24:24.757,88
5977,311.0,911.0,2010-01-04T23:28:05.907,89
5983,911.0,2153.0,2010-01-05T05:50:30.430,89
5984,2151.0,311.0,2010-01-05T00:08:30.560,89
5992,1629.0,1778.0,2010-01-05T12:28:55.270,89
6014,311.0,2.0,2010-01-05T15:12:39.947,89
6021,2058.0,496.0,2010-01-05T17:18:36.137,89
6038,2122.0,1801.0,2010-01-05T20:34:32.533,90
6057,2094.0,2177.0,2010-01-06T15:24:37.803,90
6059,1629.0,294.0,2010-01-06T19:34:22.157,90
6076,2176.0,973.0,2010-01-06T16:07:18.257,90
6086,878.0,2111.0,2010-01-06T20:10:47.947,91
6101,1090.0,2244.0,2010-01-15T02:13:13.567,99
6109,412.0,2032.0,2010-01-07T18:23:22.813,91
6140,2189.0,19.0,2010-01-07T19:34:28.353,91
6154,2111.0,2053.0,2010-01-07T21:34:35.643,92
6174,2117.0,294.0,2010-01-08T13:23:45.723,92
6189,1553.0,2.0,2010-01-08T17:16:29.500,92
6204,2142.0,1172.0,2010-01-08T21:05:05.817,93
6211,1653.0,1172.0,2010-01-08T21:58:06.210,93
6252,60.0,218.0,2010-01-09T23:13:08.360,94
6274,1163.0,19.0,2010-01-11T18:48:03.567,95
6287,1491.0,888.0,2010-01-11T17:19:50.380,95
6290,85.0,1100.0,2010-01-12T09:58:38.057,96
6291,2151.0,2210.0,2010-01-11T16:10:14.337,95
6293,2223.0,585.0,2010-01-11T13:21:15.860,95
6312,2188.0,123.0,2010-01-11T19:22:06.733,95
6320,2094.0,2.0,2010-01-11T20:18:52.493,96
6328,2094.0,19.0,2010-01-12T01:36:54.510,96
6349,2228.0,42.0,2010-01-12T04:14:39.303,96
6368,2230.0,2177.0,2010-01-12T10:26:10.683,96
6381,2232.0,2210.0,2010-01-12T20:12:23.097,97
6383,2233.0,1814.0,2010-01-14T20:53:36.333,99
6385,2232.0,2.0,2010-01-12T17:53:11.633,96
6387,2233.0,2195.0,2010-01-12T14:22:35.707,96
6392,2233.0,218.0,2010-01-12T19:19:57.290,96
6412,2119.0,1261.0,2010-01-12T23:37:24.043,97
6431,473.0,2094.0,2010-01-13T00:27:51.427,97
6442,2233.0,1855.0,2010-01-13T15:37:25.687,97
6444,2233.0,1074.0,2010-01-13T06:21:36.837,97
6445,2233.0,2.0,2010-01-13T19:28:19.683,97
6468,1846.0,2094.0,2010-01-13T09:09:38.220,97
6495,2177.0,585.0,2010-01-14T02:34:05.237,98
6501,412.0,2058.0,2010-01-14T19:34:26.337,98
6544,1186.0,1441.0,2010-01-15T05:50:44.497,99
6551,1629.0,1441.0,2010-01-15T05:28:05.157,99
6564,2262.0,2210.0,2010-01-15T21:05:11.170,100
6569,2189.0,1090.0,2010-01-15T17:19:32.957,99
6574,1752.0,888.0,2010-01-15T17:12:40.327,99
6605,911.0,115.0,2010-01-16T04:58:31.000,100
6622,1832.0,2094.0,2010-01-16T11:42:14.430,100
6634,1832.0,1261.0,2010-01-16T16:45:41.953,100
6647,1030.0,1377.0,2010-01-16T21:38:33.433,101
6666,2233.0,346.0,2010-01-17T18:29:33.043,101
6671,1958.0,1158.0,2010-01-18T08:18:08.273,102
6673,2058.0,346.0,2010-01-17T18:12:42.443,101
6679,2278.0,585.0,2010-01-17T18:37:00.587,101
6687,1926.0,973.0,2010-01-18T13:28:05.643,102
6712,2223.0,19.0,2010-01-18T17:24:20.807,102
6726,2111.0,1172.0,2010-01-19T16:25:29.733,103
6727,1958.0,1158.0,2010-01-18T18:44:42.980,102
6733,18084.0,1172.0,2010-01-18T20:54:26.707,103
6745,276.0,412.0,2010-01-19T00:32:11.837,103
6784,942.0,585.0,2010-01-19T13:33:55.203,103
6806,473.0,1752.0,2010-01-19T22:00:30.837,104
6816,2302.0,1801.0,2010-01-20T01:07:05.467,104
6829,2302.0,1172.0,2010-01-20T14:51:44.610,104
6856,2122.0,2053.0,2010-01-20T19:33:45.210,104
6859,473.0,2094.0,2010-01-20T17:14:40.927,104
6874,2309.0,585.0,2010-01-20T22:28:34.640,105
6876,412.0,2032.0,2010-01-21T06:36:49.647,105
6889,2302.0,585.0,2010-01-21T13:31:02.043,105
6903,1711.0,1186.0,2010-01-21T09:57:25.220,105
6918,2262.0,2161.0,2010-01-23T20:36:21.287,108
6919,1030.0,1186.0,2010-01-21T13:57:18.123,105
6937,1476.0,1390.0,2010-01-21T18:58:22.173,105
6941,2325.0,2262.0,2010-01-22T10:04:20.103,106
6942,742.0,19.0,2010-01-22T18:17:12.943,106
6987,2335.0,1556.0,2010-01-23T02:02:13.213,107
6995,296.0,888.0,2010-01-22T16:33:41.467,106
7005,2341.0,1801.0,2010-01-22T19:24:41.700,106
7007,423.0,2092.0,2010-01-23T01:18:09.073,107
7022,42.0,2302.0,2010-01-23T04:45:10.560,107
7030,473.0,2161.0,2010-01-23T15:32:22.080,107
7073,1629.0,1261.0,2010-01-25T07:15:41.943,109
7081,1100.0,2322.0,2010-01-25T10:48:40.170,109
7083,440.0,439.0,2010-01-25T07:24:52.717,109
7102,2228.0,1752.0,2010-01-25T16:55:04.693,109
7106,2354.0,1841.0,2010-01-25T17:11:45.037,109
7110,2355.0,2343.0,2010-01-25T19:08:07.033,109
7112,2302.0,1752.0,2010-01-25T16:39:10.930,109
7120,837.0,1528.0,2010-01-25T18:32:19.600,109
7147,2302.0,1186.0,2010-01-26T08:13:02.213,110
7175,2302.0,1752.0,2010-01-27T00:02:23.493,111
7198,788.0,1158.0,2010-01-27T15:41:36.663,111
7219,1186.0,1158.0,2010-01-27T17:36:11.783,111
7252,2384.0,1261.0,2010-01-28T09:51:29.460,112
7255,2302.0,2302.0,2010-01-29T18:20:38.277,113
7283,42.0,2.0,2010-01-28T19:18:00.703,112
7335,2189.0,2177.0,2010-01-30T09:01:02.330,114
7344,911.0,2119.0,2010-01-31T02:39:56.317,115
7356,2407.0,18084.0,2010-01-30T21:50:26.383,115
7363,1961.0,1752.0,2010-01-31T03:27:18.523,115
7389,788.0,2.0,2010-01-31T21:20:26.613,116
7416,2341.0,1186.0,2010-02-01T12:11:46.013,116
7417,2341.0,473.0,2010-02-01T08:25:50.757,116
7505,2302.0,2058.0,2010-02-03T13:31:41.203,118
7512,2107.0,1074.0,2010-02-02T23:57:08.900,118
7537,2085.0,1158.0,2010-02-03T16:17:44.187,118
7556,2446.0,1801.0,2010-02-04T03:44:30.503,119
7579,1030.0,2427.0,2010-02-04T16:48:37.400,119
7619,473.0,2210.0,2010-02-04T21:21:29.483,120
7622,180.0,585.0,2010-02-08T13:36:46.187,123
7647,1961.0,1841.0,2010-02-05T01:29:48.297,120
7690,1030.0,2.0,2010-02-05T17:12:26.023,120
7696,2302.0,2380.0,2010-02-05T20:59:41.703,121
7705,2029.0,1801.0,2010-02-05T23:49:41.903,121
