QId,PostUserId,RespondUserId,Time,days
1028,734,734.0,2012-02-28 21:06:28.820,140
1028,734,473.0,2012-02-29 10:34:36.523,140
1035,599,165.0,2012-03-08 20:43:22.123,149
1035,599,768.0,2012-03-09 21:08:20.513,150
1036,599,165.0,2012-03-06 18:37:50.743,146
1038,741,669.0,2012-03-01 00:37:04.783,141
1040,742,104.0,2012-03-01 09:00:59.550,141
1042,599,642.0,2012-03-02 05:47:57.970,142
1042,599,473.0,2012-03-02 15:43:23.713,142
1042,599,806.0,2012-04-01 17:41:03.347,172
1048,414,669.0,2012-03-04 01:26:56.673,144
1049,145,104.0,2012-03-15 11:59:53.693,155
1051,752,104.0,2012-03-06 08:09:14.430,146
1052,754,763.0,2012-03-08 21:57:09.273,149
1052,754,407.0,2012-03-09 23:32:48.683,150
1061,1,792.0,2012-03-18 17:42:16.610,158
1061,1,769.0,2012-03-19 13:26:26.533,159
1061,1,806.0,2012-03-30 16:42:44.193,170
1061,1,104.0,2012-03-31 09:11:51.523,171
1062,756,407.0,2012-03-09 19:58:16.190,150
1064,762,632.0,2012-03-08 21:37:23.010,149
1064,762,119.0,2012-03-09 05:07:14.137,149
1067,765,104.0,2012-03-09 13:22:44.203,149
1067,765,767.0,2012-03-09 17:11:54.757,149
1067,765,165.0,2012-03-09 18:27:34.650,149
1068,71,719.0,2012-03-09 13:14:23.453,149
1068,71,133.0,2012-03-09 21:38:12.537,150
1068,71,752.0,2012-03-11 02:45:42.607,151
1069,71,104.0,2012-03-15 11:26:38.697,155
1075,258,768.0,2012-03-09 20:44:56.967,150
1075,258,708.0,2012-03-10 09:40:44.310,150
1088,71,669.0,2012-03-10 01:17:08.240,150
1088,71,165.0,2012-03-12 21:00:56.820,153
1090,377,769.0,2012-03-10 12:30:13.997,150
1090,377,104.0,2012-03-12 13:15:37.903,152
1103,783,769.0,2012-03-13 22:39:25.780,154
1104,777,104.0,2012-03-13 09:49:38.327,153
1104,777,165.0,2012-03-13 12:53:17.427,153
1106,730,104.0,2012-03-13 13:03:45.640,153
1106,730,405.0,2012-03-13 22:13:54.937,154
1109,784,104.0,2012-03-13 17:47:06.377,153
1109,784,486.0,2012-03-13 17:56:23.370,153
1109,784,219.0,2012-03-21 11:56:13.590,161
1118,788,790.0,2012-03-15 20:05:45.293,156
1120,789,407.0,2012-03-15 19:19:31.153,155
1120,789,104.0,2012-03-16 07:23:28.587,156
1124,791,133.0,2012-03-20 20:34:46.157,161
1124,791,801.0,2012-03-21 14:56:34.387,161
1125,71,104.0,2012-03-17 07:12:16.770,157
1137,802,801.0,2012-03-21 22:48:04.547,162
1137,802,219.0,2012-03-22 09:26:05.500,162
1144,814,104.0,2012-03-27 12:56:43.440,167
1145,815,407.0,2012-03-27 13:34:46.127,167
1145,815,50.0,2012-03-28 14:00:06.043,168
1170,797,847.0,2012-04-05 21:12:26.893,177
1170,797,197.0,2012-04-07 05:34:23.933,178
1174,432,826.0,2012-04-04 19:41:24.723,176
1174,432,849.0,2012-04-06 19:21:45.103,177
1176,829,133.0,2012-04-06 19:21:58.523,177
1177,830,48.0,2012-04-03 14:02:28.530,174
1177,830,407.0,2012-04-03 15:10:58.383,174
1181,838,844.0,2012-04-04 19:01:45.067,175
1188,853,197.0,2012-04-07 05:43:37.213,178
1323,114,,2011-11-30 01:35:58.450,49
1323,114,,2011-11-30 06:03:50.010,49
