QId,RespondUserId,PostUserId,Time,days
271,31.0,123.0,2010-07-21 06:34:58.427,0
283,106.0,56.0,2010-07-21 08:02:01.160,0
287,97.0,56.0,2010-07-21 07:58:04.337,0
297,59.0,120.0,2010-07-21 12:46:15.347,0
301,100.0,536.0,2010-07-21 12:31:56.217,0
303,26.0,536.0,2010-07-21 12:27:04.667,0
307,26.0,123.0,2010-07-21 11:28:20.957,0
309,172.0,9.0,2010-07-21 13:20:59.917,0
311,56.0,100.0,2010-07-21 13:10:04.170,0
316,73.0,171.0,2010-07-21 14:51:01.790,0
324,123.0,9.0,2010-07-21 13:28:39.320,0
326,84.0,3.0,2010-07-21 13:23:13.453,0
329,149.0,30.0,2010-07-22 13:20:23.173,1
336,59.0,80.0,2010-07-21 14:04:20.653,0
350,180.0,96.0,2010-07-21 16:14:24.860,0
362,76.0,242.0,2010-07-28 04:44:48.480,7
368,38.0,173.0,2010-07-21 19:36:10.433,1
370,179.0,536.0,2010-07-21 20:18:39.363,1
375,174.0,9.0,2010-07-21 19:48:29.717,1
381,104.0,114.0,2010-07-22 07:25:38.507,1
387,89.0,50.0,2010-07-21 21:06:16.283,1
392,51.0,409.0,2010-07-29 02:04:40.680,8
398,51.0,8.0,2010-07-21 23:32:07.050,1
405,123.0,16.0,2010-07-21 23:42:48.640,1
411,73.0,536.0,2010-07-22 00:42:49.470,1
414,16.0,9.0,2010-07-22 01:03:08.603,1
415,51.0,72.0,2010-07-22 01:00:59.263,1
418,96.0,536.0,2010-07-22 01:13:00.127,1
419,73.0,156.0,2010-07-22 01:52:19.083,1
423,51.0,536.0,2010-07-22 02:26:47.253,1
432,184.0,184.0,2010-07-25 03:22:36.777,4
434,48.0,536.0,2010-07-22 03:32:36.017,1
438,187.0,72.0,2010-07-22 04:11:45.640,1
440,96.0,536.0,2010-07-22 04:28:18.623,1
443,51.0,72.0,2010-07-22 05:37:42.593,1
448,143.0,56.0,2010-07-22 07:48:08.623,1
460,106.0,73.0,2010-07-22 10:16:54.910,1
462,56.0,100.0,2010-07-22 09:29:23.427,1
469,97.0,160.0,2010-07-22 12:11:48.120,1
477,171.0,536.0,2010-07-22 12:19:00.337,1
486,123.0,96.0,2010-07-22 14:30:51.677,1
501,145.0,467.0,2010-08-09 05:59:45.900,19
505,100.0,72.0,2010-07-22 17:06:50.840,1
514,51.0,205.0,2010-07-29 03:11:46.200,8
519,31.0,152.0,2010-07-23 17:41:22.817,2
523,51.0,536.0,2010-07-23 02:13:47.357,2
524,73.0,498.0,2010-07-30 03:53:59.347,9
529,8.0,152.0,2010-07-23 08:32:59.613,2
530,8.0,536.0,2010-07-23 11:58:10.147,2
533,16.0,536.0,2010-07-23 11:53:21.343,2
534,121.0,100.0,2010-07-23 12:33:52.603,2
540,136.0,232.0,2010-07-27 22:22:26.763,7
541,191.0,115.0,2010-07-23 23:25:35.780,3
544,156.0,143.0,2010-07-23 08:28:36.050,2
571,113.0,171.0,2010-07-23 14:29:17.023,2
573,30.0,9.0,2010-07-23 14:52:06.373,2
574,30.0,25.0,2010-07-28 00:54:39.220,7
575,30.0,176.0,2010-07-27 22:17:36.657,7
577,123.0,413.0,2010-08-06 21:00:58.133,17
593,99.0,152.0,2010-07-25 07:48:10.590,4
595,38.0,536.0,2010-07-23 17:38:22.477,2
600,72.0,232.0,2010-07-27 22:02:50.807,7
601,45.0,72.0,2010-07-23 18:38:18.040,2
603,72.0,72.0,2010-07-24 06:14:57.360,3
604,51.0,171.0,2010-07-23 19:49:20.130,3
607,175.0,136.0,2010-07-23 21:08:17.693,3
612,99.0,536.0,2010-07-24 00:08:18.137,3
614,73.0,123.0,2010-07-24 00:24:01.380,3
618,123.0,123.0,2010-07-25 09:58:14.807,4
619,76.0,123.0,2010-07-24 01:30:46.100,3
623,106.0,73.0,2010-07-24 14:52:32.947,3
624,96.0,45.0,2010-07-24 03:34:46.620,3
632,121.0,434.0,2010-07-30 17:26:01.447,9
636,100.0,205.0,2010-07-28 05:57:09.560,7
639,51.0,232.0,2010-07-29 03:42:46.310,8
640,123.0,232.0,2010-07-27 21:48:44.120,7
645,73.0,171.0,2010-07-24 15:38:40.977,3
655,129.0,123.0,2010-07-24 21:50:20.643,4
656,73.0,51.0,2010-07-24 21:47:45.883,4
659,160.0,536.0,2010-07-24 23:06:21.473,4
664,51.0,123.0,2010-07-25 01:15:03.773,4
667,16.0,221.0,2010-07-28 02:30:26.223,7
668,76.0,76.0,2010-07-25 02:25:45.523,4
671,51.0,173.0,2010-07-25 05:04:51.993,4
674,121.0,400.0,2010-08-13 20:39:55.737,24
676,72.0,45.0,2010-07-25 06:29:45.050,4
677,76.0,413.0,2010-07-29 03:30:58.303,8
680,45.0,72.0,2010-07-25 07:13:22.623,4
686,123.0,45.0,2010-07-25 15:52:28.867,4
687,123.0,232.0,2010-07-28 20:28:40.367,8
693,45.0,72.0,2010-07-25 16:18:22.500,4
698,203.0,73.0,2010-08-03 20:05:13.227,14
704,136.0,139.0,2010-11-07 03:13:54.083,109
707,99.0,72.0,2010-07-27 20:21:09.660,7
709,51.0,1424.0,2010-10-15 02:25:24.300,86
712,160.0,73.0,2010-07-26 08:17:57.990,5
716,72.0,160.0,2010-07-26 09:14:15.523,5
720,193.0,72.0,2010-07-27 08:39:51.483,6
721,31.0,171.0,2010-07-26 12:15:26.850,5
726,104.0,89.0,2010-07-26 12:58:10.257,5
732,180.0,72.0,2010-07-26 20:12:04.727,6
735,51.0,73.0,2010-07-26 21:22:38.663,6
740,72.0,346.0,2010-07-29 12:28:46.330,8
741,181.0,136.0,2010-07-26 21:56:42.473,6
742,72.0,136.0,2010-07-26 22:13:10.403,6
750,96.0,123.0,2010-07-26 23:16:16.113,6
756,115.0,439.0,2010-07-30 21:39:34.520,10
760,73.0,9.0,2010-07-27 01:33:51.347,6
761,51.0,120.0,2010-07-27 01:42:46.160,6
764,121.0,536.0,2010-07-27 04:01:40.240,6
766,123.0,72.0,2010-07-27 06:46:59.903,6
768,89.0,76.0,2010-07-27 09:27:33.757,6
771,85.0,171.0,2010-07-27 09:51:33.053,6
776,123.0,72.0,2010-07-27 10:02:15.607,6
781,89.0,72.0,2010-07-28 00:15:29.330,7
783,179.0,9.0,2010-07-27 17:41:32.347,6
785,38.0,72.0,2010-07-27 18:44:11.520,6
790,,247.0,2010-07-27 22:02:00.617,7
791,,309.0,2010-07-28 04:29:55.297,7
793,,232.0,2010-07-27 21:14:16.983,7
795,,251.0,2010-07-28 00:23:58.393,7
797,,232.0,2010-07-27 21:28:11.640,7
799,,176.0,2010-07-27 21:53:18.830,7
806,,299.0,2010-07-28 09:45:24.453,7
842,277.0,25.0,2010-07-28 00:17:34.070,7
847,271.0,467.0,2010-08-04 21:40:43.287,15
855,12.0,205.0,2010-07-28 00:08:53.867,7
861,298.0,176.0,2010-07-28 00:18:21.587,7
868,302.0,242.0,2010-07-28 03:38:52.363,7
872,99.0,232.0,2010-07-28 01:01:41.547,7
886,160.0,136.0,2010-07-28 01:41:01.723,7
892,,176.0,2010-07-28 01:59:42.910,7
894,106.0,236.0,2010-07-28 08:01:11.347,7
907,264.0,299.0,2010-07-28 07:12:25.707,7
918,232.0,152.0,2010-07-28 08:25:13.880,7
936,346.0,171.0,2010-07-28 10:47:25.527,7
939,334.0,242.0,2010-07-28 12:52:46.220,7
941,102.0,347.0,2010-07-28 11:54:49.487,7
942,,221.0,2010-07-28 16:30:13.550,7
944,123.0,347.0,2010-07-28 12:26:56.757,7
949,356.0,360.0,2010-07-28 13:46:55.227,7
951,123.0,173.0,2010-07-28 12:37:01.900,7
955,,,2010-07-28 12:56:36.820,7
957,,9.0,2010-07-28 13:18:41.627,7
978,,263.0,2010-07-28 16:11:23.520,7
1017,72.0,434.0,2010-07-30 20:39:10.357,10
1025,72.0,232.0,2010-07-28 18:40:51.893,7
1026,382.0,334.0,2010-07-28 18:41:56.710,7
1037,82.0,272.0,2010-07-28 20:10:20.723,8
1045,386.0,45.0,2010-07-28 20:56:53.403,8
1048,263.0,536.0,2010-07-28 20:43:45.980,8
1057,,446.0,2010-07-29 16:21:20.203,8
1066,96.0,205.0,2010-07-28 22:23:36.590,8
1068,105.0,,2010-08-12 20:17:43.890,23
1069,272.0,9.0,2010-07-28 23:10:38.137,8
1079,145.0,232.0,2010-07-29 00:32:21.480,8
1091,,232.0,2010-07-29 02:32:27.370,8
1096,,72.0,2010-07-29 02:47:45.227,8
1099,72.0,211.0,2010-07-29 05:17:57.723,8
1108,264.0,299.0,2010-07-29 07:03:02.577,8
1113,334.0,334.0,2010-08-02 12:18:54.860,12
1116,333.0,2941.0,2010-10-31 14:48:27.290,102
1117,382.0,334.0,2010-07-29 07:19:22.397,8
1118,106.0,232.0,2010-07-29 08:07:08.430,8
1120,,425.0,2010-07-29 08:38:10.443,8
1125,99.0,331.0,2010-07-29 15:43:50.367,8
1127,333.0,334.0,2010-07-29 09:29:50.983,8
1130,144.0,434.0,2010-07-29 10:52:44.257,8
1132,346.0,3567.0,2010-12-11 17:47:37.827,143
1133,,455.0,2010-07-29 17:02:00.233,8
1146,437.0,73.0,2010-07-29 23:41:41.033,9
1147,334.0,,2010-07-29 13:24:25.193,8
1177,124.0,498.0,2010-07-30 03:44:04.673,9
1181,123.0,123.0,2010-07-29 22:11:45.070,9
1183,477.0,31.0,2010-07-29 22:15:08.030,9
1196,494.0,45.0,2010-07-30 02:26:09.203,9
1202,298.0,30.0,2010-07-30 02:43:39.330,9
1204,298.0,536.0,2010-07-30 04:05:14.647,9
1211,123.0,232.0,2010-07-30 21:44:55.380,10
1220,123.0,205.0,2010-07-30 15:05:51.883,9
1222,,536.0,2010-07-30 17:14:23.383,9
1241,45.0,,2010-07-30 17:52:59.590,9
1253,,72.0,2010-07-30 19:25:36.833,10
1257,,205.0,2010-07-30 20:10:21.033,10
1271,331.0,232.0,2010-07-30 22:04:14.857,10
1279,529.0,405.0,2010-07-31 01:23:26.823,10
1285,215.0,72.0,2010-07-31 06:21:32.323,10
1292,496.0,232.0,2010-07-31 07:19:26.117,10
1302,529.0,215.0,2010-07-31 14:40:43.003,10
1307,537.0,226.0,2010-07-31 18:14:22.037,10
1311,,331.0,2010-07-31 20:01:41.193,11
1315,540.0,72.0,2010-07-31 20:26:47.403,11
1324,181.0,16.0,2010-07-31 22:05:52.727,11
1326,99.0,30.0,2010-07-31 23:43:08.917,11
1329,99.0,221.0,2010-08-01 02:58:53.723,11
1333,143.0,205.0,2010-08-01 08:49:35.987,11
1337,551.0,334.0,2010-08-01 11:39:17.987,11
1338,550.0,334.0,2010-08-01 15:21:05.333,11
1340,550.0,273.0,2010-08-01 14:03:03.260,11
1344,536.0,221.0,2010-08-02 04:30:58.563,12
1347,251.0,176.0,2010-08-02 11:19:44.533,12
1348,559.0,59.0,2010-08-01 19:53:29.330,12
1364,16.0,274.0,2010-08-01 23:13:19.207,12
1368,494.0,30.0,2010-08-02 01:00:14.090,12
1382,152.0,152.0,2010-08-06 19:09:37.260,17
1388,,226.0,2010-08-02 13:49:38.980,12
1389,89.0,,2010-08-02 13:11:50.193,12
1393,,331.0,2010-08-02 14:48:40.757,12
1400,152.0,226.0,2010-08-02 15:44:39.370,12
1401,152.0,274.0,2010-08-04 06:26:47.567,14
1408,576.0,152.0,2010-08-02 16:55:26.730,12
1413,566.0,232.0,2010-08-02 17:43:12.907,12
1416,196.0,232.0,2010-08-02 21:02:09.167,13
1431,232.0,467.0,2010-08-03 19:02:05.137,13
1437,595.0,232.0,2010-08-03 03:18:33.500,13
1442,232.0,152.0,2010-08-05 19:44:33.743,16
1453,123.0,816.0,2010-08-05 11:57:21.947,15
1454,123.0,695.0,2010-08-04 16:08:31.747,14
1459,172.0,638.0,2010-08-04 04:32:56.350,14
1461,96.0,467.0,2010-08-03 18:46:51.930,13
1465,592.0,205.0,2010-08-03 18:10:59.330,13
1467,171.0,26.0,2010-08-03 20:01:12.813,14
1487,634.0,615.0,2010-08-04 12:03:10.313,14
1490,90.0,467.0,2010-08-04 05:29:36.147,14
1495,644.0,705.0,2010-08-04 12:42:58.247,14
1499,,695.0,2010-08-04 11:46:58.903,14
1502,123.0,277.0,2010-08-04 07:26:07.573,14
1512,668.0,233.0,2010-08-04 18:14:50.697,14
1514,696.0,152.0,2010-08-04 11:45:10.577,14
1526,712.0,89.0,2010-08-04 14:46:56.800,14
1537,726.0,723.0,2010-08-04 15:41:57.133,14
1548,,669.0,2010-08-05 14:19:01.960,15
1555,,467.0,2010-08-04 19:40:04.787,15
1568,196.0,467.0,2010-08-04 22:08:56.793,15
1576,785.0,120.0,2010-08-05 11:36:06.083,15
1577,786.0,536.0,2010-08-05 00:47:57.033,15
1579,620.0,232.0,2010-08-05 01:06:02.443,15
1589,627.0,263.0,2010-08-05 06:39:00.947,15
1601,,865.0,2010-08-06 07:53:39.567,16
1608,470.0,123.0,2010-08-05 12:45:53.860,15
1609,816.0,221.0,2010-08-05 15:42:56.583,15
1614,821.0,171.0,2010-08-05 14:01:55.283,15
1618,822.0,660.0,2010-08-05 14:52:25.310,15
1626,659.0,205.0,2010-08-05 15:26:21.820,15
1627,728.0,233.0,2010-08-05 15:53:59.867,15
1649,99.0,26.0,2010-08-05 19:53:53.507,16
1656,,467.0,2010-08-05 22:54:57.777,16
1658,82.0,171.0,2010-08-05 20:19:02.367,16
1659,825.0,237.0,2010-08-05 20:30:29.270,16
1660,152.0,226.0,2010-08-06 12:46:36.323,16
1665,,89.0,2010-08-05 21:22:35.970,16
1674,832.0,232.0,2010-08-06 00:19:56.443,16
1675,850.0,123.0,2010-08-06 02:56:12.237,16
1685,467.0,226.0,2010-08-06 06:59:41.937,16
1687,,72.0,2010-08-06 02:00:53.407,16
1691,,467.0,2010-08-06 06:01:55.567,16
1701,667.0,666.0,2010-08-06 10:38:14.537,16
1704,866.0,299.0,2010-08-06 09:09:30.197,16
1706,348.0,274.0,2010-08-06 15:33:47.170,16
1710,869.0,171.0,2010-08-06 11:58:31.347,16
1727,825.0,226.0,2010-08-06 15:14:15.180,16
1745,237.0,232.0,2010-08-06 20:38:46.367,17
1747,886.0,295.0,2010-08-06 20:12:48.480,17
1752,227.0,334.0,2010-08-06 20:03:04.660,17
1758,145.0,226.0,2010-08-07 08:57:11.433,17
1766,832.0,467.0,2010-08-07 05:10:35.953,17
1767,,26.0,2010-08-06 23:25:07.577,17
1768,160.0,405.0,2010-08-06 23:20:13.870,17
1781,227.0,171.0,2010-08-07 06:21:08.480,17
1789,123.0,152.0,2010-08-07 08:46:27.163,17
1795,123.0,367.0,2010-08-07 11:25:25.680,17
1799,918.0,232.0,2010-08-07 16:56:17.637,17
1802,921.0,232.0,2010-08-07 17:01:14.323,17
1817,536.0,876.0,2010-08-08 03:45:38.183,18
1822,85.0,619.0,2010-08-08 02:56:55.597,18
1832,,446.0,2010-08-08 13:28:49.353,18
1838,32.0,950.0,2010-08-08 20:20:18.283,19
1839,367.0,,2010-08-08 12:57:02.083,18
1844,369.0,271.0,2010-08-08 16:14:33.067,18
1862,249.0,448.0,2010-08-08 21:12:44.340,19
1870,956.0,505.0,2010-08-19 07:33:12.373,29
1874,,221.0,2010-08-09 04:21:41.677,19
1876,223.0,448.0,2010-08-09 13:46:38.487,19
1877,876.0,152.0,2010-08-09 07:15:14.900,19
1880,139.0,876.0,2010-08-09 06:42:08.903,19
1884,957.0,232.0,2010-08-09 07:45:18.133,19
1892,550.0,413.0,2010-08-09 11:11:57.830,19
1896,965.0,221.0,2010-08-09 15:01:08.527,19
1909,,536.0,2010-08-09 14:14:28.950,19
1910,137.0,367.0,2010-08-09 14:02:10.557,19
1926,,221.0,2010-08-09 18:10:04.580,19
1927,728.0,631.0,2010-08-09 16:24:36.990,19
1933,,221.0,2010-08-09 18:29:26.133,19
1942,984.0,984.0,2010-08-10 17:28:36.283,20
1946,,,2010-08-10 13:15:33.817,20
1947,,223.0,2010-08-09 19:00:17.023,19
1948,,,2010-08-10 00:57:12.550,20
1956,,,2010-08-09 20:58:48.610,20
1966,,299.0,2010-08-09 21:54:41.607,20
1985,215.0,446.0,2010-08-10 01:13:06.020,20
2010,998.0,121.0,2010-08-10 03:18:49.253,20
2013,1000.0,467.0,2010-08-10 05:47:41.463,20
2028,,589.0,2010-08-10 11:42:22.387,20
2029,1006.0,334.0,2010-08-10 09:14:33.193,20
2037,893.0,72.0,2010-08-10 16:25:04.423,20
2040,,152.0,2010-08-10 11:52:28.670,20
2043,163.0,163.0,2010-08-10 13:09:40.663,20
2045,348.0,583.0,2010-08-10 13:44:13.857,20
2051,,367.0,2010-08-10 15:49:54.207,20
2062,,1151.0,2010-08-13 20:51:30.950,24
2079,,232.0,2010-08-10 18:24:44.647,20
2093,984.0,1102.0,2010-08-13 04:53:40.637,23
2100,43.0,43.0,2010-08-11 01:43:59.523,21
2112,550.0,299.0,2010-08-11 14:12:45.460,21
2116,,297.0,2010-08-11 18:28:41.760,21
2120,,226.0,2010-08-11 08:41:34.213,21
2121,,583.0,2010-08-11 14:39:12.480,21
2125,308.0,226.0,2010-08-11 09:16:17.280,21
2136,99.0,,2010-08-11 12:52:34.993,21
2145,1050.0,1054.0,2010-08-11 13:57:41.923,21
2158,869.0,589.0,2010-08-11 17:08:55.947,21
2159,160.0,405.0,2010-08-11 15:41:26.763,21
2166,,297.0,2010-08-11 17:29:31.483,21
2174,1067.0,273.0,2010-08-11 18:43:50.527,21
2178,43.0,1065.0,2010-08-12 10:42:13.323,22
2180,1069.0,434.0,2010-08-11 19:53:52.773,22
2182,,226.0,2010-08-11 19:53:20.593,22
2187,1072.0,297.0,2010-08-11 21:47:44.570,22
2189,196.0,232.0,2010-08-11 20:50:27.850,22
2190,,1028.0,2010-08-11 21:06:40.073,22
2193,,299.0,2010-08-11 21:03:38.630,22
2194,331.0,299.0,2010-08-12 03:49:35.893,22
2204,956.0,227.0,2010-08-12 01:02:43.157,22
2209,956.0,205.0,2010-08-12 02:24:00.063,22
2210,249.0,121.0,2010-08-12 02:26:19.027,22
2211,956.0,557.0,2010-08-12 03:21:46.837,22
2225,,413.0,2010-08-12 10:56:07.593,22
2227,,,2010-08-13 14:15:46.170,23
2229,367.0,221.0,2010-08-12 14:08:25.817,22
2234,1093.0,247.0,2010-08-12 12:35:49.753,22
2237,1094.0,1094.0,2010-08-12 17:05:38.147,22
2238,956.0,334.0,2010-08-12 13:54:34.057,22
2239,,467.0,2010-08-12 14:11:09.117,22
2240,,,2010-08-12 13:35:57.453,22
2248,752.0,446.0,2010-08-12 22:24:32.410,23
2250,938.0,926.0,2010-08-13 18:38:49.407,23
2251,796.0,446.0,2010-08-12 16:16:30.310,22
2254,1100.0,583.0,2010-08-12 16:50:50.353,22
2260,1103.0,1105.0,2010-08-12 17:23:29.567,22
2269,,226.0,2010-08-12 18:26:59.620,22
2270,223.0,448.0,2010-08-12 19:41:11.530,23
2278,553.0,943.0,2010-08-12 22:31:14.480,23
2279,,956.0,2010-08-12 20:18:51.050,23
2284,,1102.0,2010-08-12 20:50:36.010,23
2292,,299.0,2010-08-12 22:01:12.430,23
2300,,223.0,2010-08-12 22:40:42.393,23
2304,1120.0,1424.0,2010-08-27 06:14:08.463,37
2305,96.0,943.0,2010-08-13 12:37:22.273,23
2315,85.0,299.0,2010-08-13 00:31:40.423,23
2321,,152.0,2010-08-13 06:32:09.227,23
2338,171.0,446.0,2010-08-13 13:12:44.917,23
2339,1030.0,334.0,2010-08-13 13:21:50.230,23
2346,,695.0,2010-08-13 19:14:21.933,24
2349,725.0,423.0,2010-08-13 14:37:19.533,23
2355,583.0,,2010-08-15 19:34:06.407,26
2356,1099.0,367.0,2010-08-13 15:21:12.017,23
2360,477.0,72.0,2010-08-13 15:47:35.490,23
2367,,299.0,2010-08-13 20:58:40.043,24
2369,728.0,226.0,2010-08-13 17:04:42.777,23
2372,181.0,139.0,2010-08-15 06:14:50.973,25
2378,,232.0,2010-08-13 18:18:34.250,23
2384,1151.0,498.0,2010-08-22 22:22:54.347,33
2389,1153.0,1089.0,2010-08-14 19:08:20.490,24
2392,,226.0,2010-08-13 19:55:32.613,24
2400,,152.0,2010-08-13 20:54:14.643,24
2403,,221.0,2010-08-13 21:13:46.427,24
2419,1162.0,232.0,2010-08-13 23:11:13.547,24
2427,237.0,583.0,2010-08-15 06:00:01.373,25
2429,1167.0,498.0,2010-08-14 01:13:38.663,24
2435,1171.0,247.0,2010-08-17 21:39:49.947,28
2444,1175.0,1065.0,2010-08-14 11:38:27.783,24
2448,,,2010-08-14 08:52:47.383,24
2450,,695.0,2010-08-14 12:02:33.697,24
2455,152.0,1242.0,2010-08-16 19:40:37.027,27
2459,358.0,498.0,2010-08-14 13:16:04.470,24
2462,,299.0,2010-08-14 13:55:09.913,24
2469,1100.0,631.0,2010-08-15 00:10:38.180,25
2483,232.0,5363.0,2011-01-08 14:06:40.927,171
2485,,1321.0,2010-08-19 01:06:22.040,29
2487,,536.0,2010-08-15 03:22:34.900,25
2489,,172.0,2010-08-14 23:37:23.640,25
2496,1089.0,1193.0,2010-08-15 11:51:49.750,25
2497,19.0,647.0,2010-08-15 06:04:22.780,25
2502,172.0,1033.0,2010-08-15 13:58:31.957,25
2504,123.0,664.0,2010-08-15 13:09:29.157,25
2508,1050.0,123.0,2010-08-15 12:35:09.083,25
2514,44.0,242.0,2010-08-15 16:10:41.893,25
2529,,583.0,2010-08-15 23:34:23.133,26
2530,,221.0,2010-08-16 04:25:23.533,26
2536,,956.0,2010-08-15 21:49:52.980,26
2537,,221.0,2010-08-15 22:42:31.813,26
2542,956.0,1102.0,2010-08-16 07:50:50.187,26
2543,957.0,664.0,2010-08-16 02:20:27.840,26
2549,640.0,642.0,2010-08-16 06:31:47.137,26
2550,1102.0,1102.0,2010-08-23 20:00:21.917,34
2558,336.0,232.0,2010-08-16 07:30:12.310,26
2561,,242.0,2010-08-16 14:04:08.643,26
2571,705.0,171.0,2010-08-16 11:20:43.627,26
2574,557.0,,2010-08-16 12:24:37.353,26
2575,1137.0,1310.0,2010-08-21 10:09:15.117,31
2584,1194.0,2684.0,2010-08-20 13:35:46.543,30
2586,1238.0,334.0,2010-08-16 13:30:18.350,26
2592,1089.0,274.0,2010-08-18 23:03:53.050,29
2593,,446.0,2010-08-16 16:51:44.330,26
2602,832.0,467.0,2010-08-16 22:17:26.140,27
2606,1253.0,367.0,2010-08-16 18:46:26.903,26
2612,82.0,247.0,2010-08-16 19:34:46.120,27
2626,608.0,56.0,2010-08-17 10:21:24.860,27
2628,498.0,409.0,2010-08-18 09:36:34.793,28
2630,1262.0,242.0,2010-08-17 02:28:05.643,27
2633,,536.0,2010-08-17 07:33:09.847,27
2645,1273.0,56.0,2010-08-17 10:52:51.410,27
2647,145.0,334.0,2010-08-17 12:07:02.000,27
2650,249.0,742.0,2010-08-17 16:37:10.110,27
2655,1279.0,1016.0,2010-08-17 16:12:55.640,27
2663,1281.0,232.0,2010-08-17 18:36:52.023,27
2664,1281.0,,2010-08-17 18:24:18.617,27
2670,367.0,1120.0,2010-08-17 22:06:44.210,28
2680,1288.0,72.0,2010-08-18 05:05:00.257,28
2682,1289.0,583.0,2010-08-18 03:44:50.280,28
2687,1281.0,232.0,2010-08-18 05:45:10.800,28
2694,1284.0,1062.0,2010-11-16 19:49:13.757,119
2698,933.0,242.0,2010-08-18 13:54:56.763,28
2710,,1307.0,2010-08-18 19:41:30.467,29
2715,,1102.0,2010-08-18 14:28:19.350,28
2719,249.0,232.0,2010-08-18 17:52:48.137,28
2723,439.0,,2010-09-13 19:00:08.430,54
2735,1069.0,498.0,2010-08-18 22:55:00.147,29
2739,1313.0,1310.0,2010-08-18 22:10:58.343,29
2744,,242.0,2010-08-18 22:57:56.430,29
2746,60.0,242.0,2010-08-18 23:28:43.727,29
2755,1319.0,1284.0,2010-08-19 00:42:56.970,29
2763,1310.0,1321.0,2010-08-19 01:32:50.857,29
2780,1284.0,642.0,2010-08-19 07:46:32.920,29
2791,752.0,152.0,2010-08-19 11:58:18.307,29
2796,44.0,249.0,2010-08-19 13:29:18.430,29
2802,1281.0,299.0,2010-08-19 23:00:21.523,30
2815,96.0,26.0,2010-08-19 20:06:14.433,30
2816,1281.0,331.0,2010-08-19 17:44:26.470,29
2827,832.0,1120.0,2010-08-19 20:20:44.007,30
2830,998.0,422.0,2010-08-20 10:04:50.640,30
2837,757.0,757.0,2010-09-22 18:06:33.650,63
2843,124.0,832.0,2010-08-20 16:32:07.287,30
2845,780.0,1356.0,2010-08-20 11:14:27.970,30
2851,1357.0,1310.0,2010-08-20 17:50:59.723,30
2855,1360.0,1310.0,2010-08-20 17:05:57.410,30
2856,1358.0,136.0,2010-08-20 15:39:48.353,30
2864,1310.0,298.0,2010-08-20 16:39:48.820,30
2865,628.0,1650.0,2010-09-21 01:16:32.377,62
2869,1361.0,620.0,2010-08-21 14:13:28.297,31
2872,1360.0,171.0,2010-08-20 17:28:02.883,30
2879,237.0,242.0,2010-08-20 21:20:14.063,31
2883,181.0,1102.0,2010-08-20 21:14:31.180,31
2899,565.0,232.0,2010-08-21 00:48:21.647,31
2901,1310.0,219.0,2010-08-21 06:06:04.483,31
2903,1310.0,152.0,2010-08-21 00:28:07.273,31
